date;Hours;Up;Down
24-07-2019;16 - 17;0;0
24-07-2019;17 - 18;0;0
24-07-2019;18 - 19;0;0
24-07-2019;19 - 20;0;0
24-07-2019;20 - 21;0;0
24-07-2019;21 - 22;0;261,8
24-07-2019;22 - 23;0;647,2
24-07-2019;23 - 00;0;747,3
25-07-2019;00 - 01;0;695,1
25-07-2019;01 - 02;0;739,3
25-07-2019;02 - 03;0;824,8
25-07-2019;03 - 04;0;714,9
25-07-2019;04 - 05;0;424,7
25-07-2019;05 - 06;0;194,8
25-07-2019;06 - 07;0;0
25-07-2019;07 - 08;0;0
25-07-2019;08 - 09;0;0
25-07-2019;09 - 10;0;0
25-07-2019;10 - 11;0;0
25-07-2019;11 - 12;0;0
25-07-2019;12 - 13;0;0
25-07-2019;13 - 14;0;0
25-07-2019;14 - 15;0;0
25-07-2019;15 - 16;0;0
25-07-2019;16 - 17;0;0
25-07-2019;17 - 18;0;0
25-07-2019;18 - 19;0;0
25-07-2019;19 - 20;0;0
25-07-2019;20 - 21;0;0
25-07-2019;21 - 22;0;0
25-07-2019;22 - 23;0;94,7
25-07-2019;23 - 00;0;392,4
26-07-2019;00 - 01;0;786,8
26-07-2019;01 - 02;0;328,2
26-07-2019;02 - 03;0;536,9
26-07-2019;03 - 04;0;83,4
26-07-2019;04 - 05;0;0
26-07-2019;05 - 06;0;732,1
26-07-2019;06 - 07;0;97,5
26-07-2019;07 - 08;0;0
26-07-2019;08 - 09;0;0
26-07-2019;09 - 10;0;0
26-07-2019;10 - 11;0;0
26-07-2019;11 - 12;0;0
26-07-2019;12 - 13;0;0
26-07-2019;13 - 14;0;0
26-07-2019;14 - 15;0;0
26-07-2019;15 - 16;0;94,4
26-07-2019;16 - 17;0;260,9
26-07-2019;17 - 18;0;200,4
26-07-2019;18 - 19;0;652,4
26-07-2019;19 - 20;0;400,2
26-07-2019;20 - 21;0;429,4
26-07-2019;21 - 22;0;824,5
26-07-2019;22 - 23;0;672,3
26-07-2019;23 - 00;0;267,5
27-07-2019;00 - 01;0;631,6
27-07-2019;01 - 02;0;0
27-07-2019;02 - 03;0;0
27-07-2019;03 - 04;0;0
27-07-2019;04 - 05;0;0
27-07-2019;05 - 06;0;0
27-07-2019;06 - 07;0;0
27-07-2019;07 - 08;166,2;0
27-07-2019;08 - 09;0;0
27-07-2019;09 - 10;0;489
27-07-2019;10 - 11;0;0
27-07-2019;11 - 12;0;0
27-07-2019;12 - 13;0;0
27-07-2019;13 - 14;0;319,7
27-07-2019;14 - 15;0;431,4
27-07-2019;15 - 16;0;448,5
27-07-2019;16 - 17;0;342,7
27-07-2019;17 - 18;0;0
27-07-2019;18 - 19;0;702,5
27-07-2019;19 - 20;0;1014,5
27-07-2019;20 - 21;0;0
27-07-2019;21 - 22;0;0
27-07-2019;22 - 23;0;0
27-07-2019;23 - 00;439,6;0
28-07-2019;00 - 01;255,4;0
28-07-2019;01 - 02;65,1;0
28-07-2019;02 - 03;0;0
28-07-2019;03 - 04;0;0
28-07-2019;04 - 05;0;0
28-07-2019;05 - 06;0;0
28-07-2019;06 - 07;189,2;0
28-07-2019;07 - 08;277,6;0
28-07-2019;08 - 09;409,3;0
28-07-2019;09 - 10;417,3;0
28-07-2019;10 - 11;426,4;0
28-07-2019;11 - 12;420,2;0
28-07-2019;12 - 13;404,6;0
28-07-2019;13 - 14;420,2;0
28-07-2019;14 - 15;410,4;0
28-07-2019;15 - 16;361,9;0
28-07-2019;16 - 17;258,6;0
28-07-2019;17 - 18;318,9;0
28-07-2019;18 - 19;61,2;0
28-07-2019;19 - 20;0;0
28-07-2019;20 - 21;0;0
28-07-2019;21 - 22;0;0
28-07-2019;22 - 23;0;241,2
28-07-2019;23 - 00;0;350,8
29-07-2019;00 - 01;0;0
29-07-2019;01 - 02;0;0
29-07-2019;02 - 03;0;0
29-07-2019;03 - 04;0;0
29-07-2019;04 - 05;0;0
29-07-2019;05 - 06;0;0
29-07-2019;06 - 07;0;0
29-07-2019;07 - 08;254;0
29-07-2019;08 - 09;307,9;0
29-07-2019;09 - 10;240,7;0
29-07-2019;10 - 11;265,2;0
29-07-2019;11 - 12;268,3;0
29-07-2019;12 - 13;236,9;0
29-07-2019;13 - 14;0;0
29-07-2019;14 - 15;0;0
29-07-2019;15 - 16;0;0
29-07-2019;16 - 17;0;0
29-07-2019;17 - 18;0;0
29-07-2019;18 - 19;0;0
29-07-2019;19 - 20;0;0
29-07-2019;20 - 21;0;0
29-07-2019;21 - 22;0;0
29-07-2019;22 - 23;0;0
29-07-2019;23 - 00;0;0
30-07-2019;00 - 01;0;0
30-07-2019;01 - 02;0;0
30-07-2019;02 - 03;0;0
30-07-2019;03 - 04;0;0
30-07-2019;04 - 05;0;0
30-07-2019;05 - 06;0;0
30-07-2019;06 - 07;0;0
30-07-2019;07 - 08;0;0
30-07-2019;08 - 09;0;0
30-07-2019;09 - 10;0;0
30-07-2019;10 - 11;0;0
30-07-2019;11 - 12;0;0
30-07-2019;12 - 13;0;0
30-07-2019;13 - 14;0;0
30-07-2019;14 - 15;0;0
30-07-2019;15 - 16;0;0
30-07-2019;16 - 17;0;0
30-07-2019;17 - 18;0;0
30-07-2019;18 - 19;0;0
30-07-2019;19 - 20;0;0
30-07-2019;20 - 21;0;0
30-07-2019;21 - 22;0;0
30-07-2019;22 - 23;0;0
30-07-2019;23 - 00;0;319,5
31-07-2019;00 - 01;0;554,5
31-07-2019;01 - 02;0;511,8
31-07-2019;02 - 03;0;404,2
31-07-2019;03 - 04;0;158,8
31-07-2019;04 - 05;0;291
31-07-2019;05 - 06;0;551,3
31-07-2019;06 - 07;0;555,2
31-07-2019;07 - 08;0;356,6
31-07-2019;08 - 09;0;0
31-07-2019;09 - 10;0;185,3
31-07-2019;10 - 11;0;183,2
31-07-2019;11 - 12;0;107,4
31-07-2019;12 - 13;0;0
31-07-2019;13 - 14;0;0
31-07-2019;14 - 15;0;0
31-07-2019;15 - 16;0;0
31-07-2019;16 - 17;0;89,5
31-07-2019;17 - 18;0;0
31-07-2019;18 - 19;0;0
31-07-2019;19 - 20;0;0
31-07-2019;20 - 21;0;0
31-07-2019;21 - 22;0;0
31-07-2019;22 - 23;0;0
31-07-2019;23 - 00;0;0
01-08-2019;00 - 01;0;0
01-08-2019;01 - 02;391,8;0
01-08-2019;02 - 03;434,4;0
01-08-2019;03 - 04;239,4;0
01-08-2019;04 - 05;285,9;0
01-08-2019;05 - 06;211;0
01-08-2019;06 - 07;0;0
01-08-2019;07 - 08;0;0
01-08-2019;08 - 09;0;0
01-08-2019;09 - 10;0;0
01-08-2019;10 - 11;258,2;0
01-08-2019;11 - 12;278,8;0
01-08-2019;12 - 13;309,6;0
01-08-2019;13 - 14;266,8;0
01-08-2019;14 - 15;227,8;0
01-08-2019;15 - 16;180,6;0
01-08-2019;16 - 17;0;0
01-08-2019;17 - 18;0;0
01-08-2019;18 - 19;0;0
01-08-2019;19 - 20;0;0
01-08-2019;20 - 21;0;0
01-08-2019;21 - 22;0;0
01-08-2019;22 - 23;0;0
01-08-2019;23 - 00;0;0
02-08-2019;00 - 01;0;0
02-08-2019;01 - 02;0;0
02-08-2019;02 - 03;0;0
02-08-2019;03 - 04;0;0
02-08-2019;04 - 05;0;0
02-08-2019;05 - 06;0;0
02-08-2019;06 - 07;0;0
02-08-2019;07 - 08;0;0
02-08-2019;08 - 09;0;0
02-08-2019;09 - 10;0;0
02-08-2019;10 - 11;0;0
02-08-2019;11 - 12;0;0
02-08-2019;12 - 13;0;0
02-08-2019;13 - 14;0;0
02-08-2019;14 - 15;99,5;0
02-08-2019;15 - 16;0;0
02-08-2019;16 - 17;0;0
02-08-2019;17 - 18;0;0
02-08-2019;18 - 19;0;0
02-08-2019;19 - 20;0;0
02-08-2019;20 - 21;0;0
02-08-2019;21 - 22;0;0
02-08-2019;22 - 23;0;0
02-08-2019;23 - 00;0;0
03-08-2019;00 - 01;120;0
03-08-2019;01 - 02;223,6;0
03-08-2019;02 - 03;269,8;0
03-08-2019;03 - 04;272,1;0
03-08-2019;04 - 05;277,5;0
03-08-2019;05 - 06;266,3;0
03-08-2019;06 - 07;239,4;0
03-08-2019;07 - 08;203,3;0
03-08-2019;08 - 09;148;0
03-08-2019;09 - 10;179,1;0
03-08-2019;10 - 11;243,3;0
03-08-2019;11 - 12;280,8;0
03-08-2019;12 - 13;245;0
03-08-2019;13 - 14;228,4;0
03-08-2019;14 - 15;246,7;0
03-08-2019;15 - 16;289,8;0
03-08-2019;16 - 17;279,3;0
03-08-2019;17 - 18;334,3;0
03-08-2019;18 - 19;260,5;0
03-08-2019;19 - 20;0;0
03-08-2019;20 - 21;0;0
03-08-2019;21 - 22;0;0
03-08-2019;22 - 23;0;0
03-08-2019;23 - 00;0;0
04-08-2019;00 - 01;148,8;0
04-08-2019;01 - 02;304,8;0
04-08-2019;02 - 03;284,8;0
04-08-2019;03 - 04;284,4;0
04-08-2019;04 - 05;142;0
04-08-2019;05 - 06;277,5;0
04-08-2019;06 - 07;214,8;0
04-08-2019;07 - 08;288,8;0
04-08-2019;08 - 09;291,7;0
04-08-2019;09 - 10;278;0
04-08-2019;10 - 11;294,2;0
04-08-2019;11 - 12;306,7;0
04-08-2019;12 - 13;282,8;0
04-08-2019;13 - 14;307,1;0
04-08-2019;14 - 15;271,8;0
04-08-2019;15 - 16;284,3;0
04-08-2019;16 - 17;257,4;0
04-08-2019;17 - 18;244;0
04-08-2019;18 - 19;236;0
04-08-2019;19 - 20;0;0
04-08-2019;20 - 21;0;0
04-08-2019;21 - 22;0;0
04-08-2019;22 - 23;0;0
04-08-2019;23 - 00;0;0
05-08-2019;00 - 01;187,1;0
05-08-2019;01 - 02;208,7;0
05-08-2019;02 - 03;222,5;0
05-08-2019;03 - 04;207,6;0
05-08-2019;04 - 05;203,3;0
05-08-2019;05 - 06;0;0
05-08-2019;06 - 07;0;0
05-08-2019;07 - 08;0;0
05-08-2019;08 - 09;0;0
05-08-2019;09 - 10;0;288
05-08-2019;10 - 11;0;406,2
05-08-2019;11 - 12;0;94,3
05-08-2019;12 - 13;0;0
05-08-2019;13 - 14;0;0
05-08-2019;14 - 15;0;0
05-08-2019;15 - 16;0;0
05-08-2019;16 - 17;0;0
05-08-2019;17 - 18;0;0
05-08-2019;18 - 19;0;0
05-08-2019;19 - 20;0;0
05-08-2019;20 - 21;0;0
05-08-2019;21 - 22;0;0
05-08-2019;22 - 23;0;0
05-08-2019;23 - 00;0;0
06-08-2019;00 - 01;231,7;0
06-08-2019;01 - 02;450,1;0
06-08-2019;02 - 03;432,5;0
06-08-2019;03 - 04;397,8;0
06-08-2019;04 - 05;462,2;0
06-08-2019;05 - 06;326,7;0
06-08-2019;06 - 07;0;0
06-08-2019;07 - 08;0;0
06-08-2019;08 - 09;0;0
06-08-2019;09 - 10;209,3;0
06-08-2019;10 - 11;0;0
06-08-2019;11 - 12;0;0
06-08-2019;12 - 13;146,4;0
06-08-2019;13 - 14;329,3;0
06-08-2019;14 - 15;367,1;0
06-08-2019;15 - 16;193,8;0
06-08-2019;16 - 17;0;0
06-08-2019;17 - 18;0;0
06-08-2019;18 - 19;0;0
06-08-2019;19 - 20;0;0
06-08-2019;20 - 21;0;0
06-08-2019;21 - 22;0;0
06-08-2019;22 - 23;0;0
06-08-2019;23 - 00;0;0
07-08-2019;00 - 01;0;0
07-08-2019;01 - 02;312,3;0
07-08-2019;02 - 03;442,1;0
07-08-2019;03 - 04;318,7;0
07-08-2019;04 - 05;314,4;0
07-08-2019;05 - 06;243,1;0
07-08-2019;06 - 07;0;0
07-08-2019;07 - 08;0;0
07-08-2019;08 - 09;0;0
07-08-2019;09 - 10;89;0
07-08-2019;10 - 11;0;0
07-08-2019;11 - 12;0;395
07-08-2019;12 - 13;0;0
07-08-2019;13 - 14;121,1;0
07-08-2019;14 - 15;234,8;0
07-08-2019;15 - 16;0;0
07-08-2019;16 - 17;0;0
07-08-2019;17 - 18;0;0
07-08-2019;18 - 19;0;0
07-08-2019;19 - 20;0;0
07-08-2019;20 - 21;0;0
07-08-2019;21 - 22;0;0
07-08-2019;22 - 23;0;0
07-08-2019;23 - 00;0;0
08-08-2019;00 - 01;343,3;0
08-08-2019;01 - 02;341,3;0
08-08-2019;02 - 03;378,5;0
08-08-2019;03 - 04;330,2;0
08-08-2019;04 - 05;324;0
08-08-2019;05 - 06;273,3;0
08-08-2019;06 - 07;0;0
08-08-2019;07 - 08;0;0
08-08-2019;08 - 09;0;0
08-08-2019;09 - 10;53,4;0
08-08-2019;10 - 11;0;0
08-08-2019;11 - 12;0;0
08-08-2019;12 - 13;0;0
08-08-2019;13 - 14;0;0
08-08-2019;14 - 15;0;0
08-08-2019;15 - 16;0;0
08-08-2019;16 - 17;152,3;0
08-08-2019;17 - 18;0;0
08-08-2019;18 - 19;0;0
08-08-2019;19 - 20;0;425
08-08-2019;20 - 21;0;524,8
08-08-2019;21 - 22;0;344,3
08-08-2019;22 - 23;0;521
08-08-2019;23 - 00;0;472,2
09-08-2019;00 - 01;0;0
09-08-2019;01 - 02;0;0
09-08-2019;02 - 03;0;0
09-08-2019;03 - 04;0;0
09-08-2019;04 - 05;0;0
09-08-2019;05 - 06;0;0
09-08-2019;06 - 07;0;0
09-08-2019;07 - 08;0;0
09-08-2019;08 - 09;0;0
09-08-2019;09 - 10;0;0
09-08-2019;10 - 11;0;0
09-08-2019;11 - 12;0;0
09-08-2019;12 - 13;0;0
09-08-2019;13 - 14;0;0
09-08-2019;14 - 15;0;0
09-08-2019;15 - 16;0;0
09-08-2019;16 - 17;0;0
09-08-2019;17 - 18;0;0
09-08-2019;18 - 19;0;0
09-08-2019;19 - 20;0;0
09-08-2019;20 - 21;0;0
09-08-2019;21 - 22;0;0
09-08-2019;22 - 23;0;0
09-08-2019;23 - 00;0;0
10-08-2019;00 - 01;0;0
10-08-2019;01 - 02;0;0
10-08-2019;02 - 03;0;0
10-08-2019;03 - 04;0;0
10-08-2019;04 - 05;0;0
10-08-2019;05 - 06;0;0
10-08-2019;06 - 07;0;0
10-08-2019;07 - 08;0;0
10-08-2019;08 - 09;0;0
10-08-2019;09 - 10;0;0
10-08-2019;10 - 11;0;0
10-08-2019;11 - 12;0;0
10-08-2019;12 - 13;0;0
10-08-2019;13 - 14;0;0
10-08-2019;14 - 15;0;0
10-08-2019;15 - 16;0;0
10-08-2019;16 - 17;0;73
10-08-2019;17 - 18;0;255
10-08-2019;18 - 19;0;400,1
10-08-2019;19 - 20;0;0
10-08-2019;20 - 21;0;0
10-08-2019;21 - 22;0;0
10-08-2019;22 - 23;0;0
10-08-2019;23 - 00;0;0
11-08-2019;00 - 01;0;331,2
11-08-2019;01 - 02;0;878,9
11-08-2019;02 - 03;0;1085,4
11-08-2019;03 - 04;0;1014,2
11-08-2019;04 - 05;0;1185,6
11-08-2019;05 - 06;0;1433,2
11-08-2019;06 - 07;0;1009,3
11-08-2019;07 - 08;0;789,3
11-08-2019;08 - 09;0;1331,5
11-08-2019;09 - 10;0;1515,2
11-08-2019;10 - 11;0;1194,2
11-08-2019;11 - 12;0;354,2
11-08-2019;12 - 13;0;0
11-08-2019;13 - 14;0;0
11-08-2019;14 - 15;0;481,5
11-08-2019;15 - 16;0;1219
11-08-2019;16 - 17;0;1283
11-08-2019;17 - 18;0;472,7
11-08-2019;18 - 19;0;546,2
11-08-2019;19 - 20;0;345,5
11-08-2019;20 - 21;0;0
11-08-2019;21 - 22;0;0
11-08-2019;22 - 23;0;0
11-08-2019;23 - 00;0;0
12-08-2019;00 - 01;0;0
12-08-2019;01 - 02;0;0
12-08-2019;02 - 03;0;0
12-08-2019;03 - 04;0;0
12-08-2019;04 - 05;0;0
12-08-2019;05 - 06;0;0
12-08-2019;06 - 07;0;0
12-08-2019;07 - 08;0;240,3
12-08-2019;08 - 09;0;0
12-08-2019;09 - 10;0;0
12-08-2019;10 - 11;0;0
12-08-2019;11 - 12;0;469,8
12-08-2019;12 - 13;0;0
12-08-2019;13 - 14;0;0
12-08-2019;14 - 15;0;0
12-08-2019;15 - 16;0;0
12-08-2019;16 - 17;0;0
12-08-2019;17 - 18;0;0
12-08-2019;18 - 19;0;0
12-08-2019;19 - 20;0;0
12-08-2019;20 - 21;0;0
12-08-2019;21 - 22;0;0
12-08-2019;22 - 23;0;0
12-08-2019;23 - 00;0;0
13-08-2019;00 - 01;0;0
13-08-2019;01 - 02;0;0
13-08-2019;02 - 03;0;0
13-08-2019;03 - 04;0;0
13-08-2019;04 - 05;0;0
13-08-2019;05 - 06;0;0
13-08-2019;06 - 07;0;0
13-08-2019;07 - 08;0;68,2
13-08-2019;08 - 09;0;229,2
13-08-2019;09 - 10;0;272,1
13-08-2019;10 - 11;0;529,8
13-08-2019;11 - 12;0;485,3
13-08-2019;12 - 13;0;0
13-08-2019;13 - 14;141,5;0
13-08-2019;14 - 15;0;0
13-08-2019;15 - 16;0;0
13-08-2019;16 - 17;0;0
13-08-2019;17 - 18;0;0
13-08-2019;18 - 19;0;0
13-08-2019;19 - 20;0;0
13-08-2019;20 - 21;0;0
13-08-2019;21 - 22;0;0
13-08-2019;22 - 23;0;0
13-08-2019;23 - 00;2,4;0
14-08-2019;00 - 01;0;0
14-08-2019;01 - 02;0;0
14-08-2019;02 - 03;0;0
14-08-2019;03 - 04;0;0
14-08-2019;04 - 05;0;0
14-08-2019;05 - 06;0;0
14-08-2019;06 - 07;0;0
14-08-2019;07 - 08;0;0
14-08-2019;08 - 09;0;0
14-08-2019;09 - 10;0;0
14-08-2019;10 - 11;0;0
14-08-2019;11 - 12;0;0
14-08-2019;12 - 13;0;0
14-08-2019;13 - 14;0;0
14-08-2019;14 - 15;0;0
14-08-2019;15 - 16;0;0
14-08-2019;16 - 17;0;0
14-08-2019;17 - 18;0;0
14-08-2019;18 - 19;0;0
14-08-2019;19 - 20;0;0
14-08-2019;20 - 21;0;0
14-08-2019;21 - 22;0;0
14-08-2019;22 - 23;0;0
14-08-2019;23 - 00;0;0
15-08-2019;00 - 01;0;0
15-08-2019;01 - 02;0;0
15-08-2019;02 - 03;0;0
15-08-2019;03 - 04;0;0
15-08-2019;04 - 05;0;0
15-08-2019;05 - 06;0;0
15-08-2019;06 - 07;0;0
15-08-2019;07 - 08;0;0
15-08-2019;08 - 09;0;0
15-08-2019;09 - 10;0;0
15-08-2019;10 - 11;0;0
15-08-2019;11 - 12;0;0
15-08-2019;12 - 13;0;0
15-08-2019;13 - 14;0;0
15-08-2019;14 - 15;0;0
15-08-2019;15 - 16;0;0
15-08-2019;16 - 17;0;0
15-08-2019;17 - 18;0;0
15-08-2019;18 - 19;0;233,8
15-08-2019;19 - 20;0;246,9
15-08-2019;20 - 21;0;367,4
15-08-2019;21 - 22;214;0
15-08-2019;22 - 23;0;0
15-08-2019;23 - 00;0;0
16-08-2019;00 - 01;0;0
16-08-2019;01 - 02;0;0
16-08-2019;02 - 03;0;0
16-08-2019;03 - 04;0;0
16-08-2019;04 - 05;0;0
16-08-2019;05 - 06;0;0
16-08-2019;06 - 07;0;0
16-08-2019;07 - 08;181,7;0
16-08-2019;08 - 09;45,9;0
16-08-2019;09 - 10;60,3;0
16-08-2019;10 - 11;0;0
16-08-2019;11 - 12;0;0
16-08-2019;12 - 13;0;0
16-08-2019;13 - 14;0;0
16-08-2019;14 - 15;0;0
16-08-2019;15 - 16;0;0
16-08-2019;16 - 17;0;0
16-08-2019;17 - 18;0;0
16-08-2019;18 - 19;0;0
16-08-2019;19 - 20;0;0
16-08-2019;20 - 21;0;0
16-08-2019;21 - 22;0;0
16-08-2019;22 - 23;0;0
16-08-2019;23 - 00;0;0
17-08-2019;00 - 01;0;0
17-08-2019;01 - 02;0;0
17-08-2019;02 - 03;0;0
17-08-2019;03 - 04;0;487,6
17-08-2019;04 - 05;0;500,2
17-08-2019;05 - 06;0;484,5
17-08-2019;06 - 07;0;355
17-08-2019;07 - 08;0;192,5
17-08-2019;08 - 09;0;262,1
17-08-2019;09 - 10;0;0
17-08-2019;10 - 11;0;0
17-08-2019;11 - 12;0;395,5
17-08-2019;12 - 13;0;410,7
17-08-2019;13 - 14;0;466,6
17-08-2019;14 - 15;0;302
17-08-2019;15 - 16;0;368,1
17-08-2019;16 - 17;0;342,5
17-08-2019;17 - 18;0;0
17-08-2019;18 - 19;0;0
17-08-2019;19 - 20;0;0
17-08-2019;20 - 21;0;0
17-08-2019;21 - 22;0;0
17-08-2019;22 - 23;0;0
17-08-2019;23 - 00;0;0
18-08-2019;00 - 01;0;0
18-08-2019;01 - 02;0;0
18-08-2019;02 - 03;0;0
18-08-2019;03 - 04;0;0
18-08-2019;04 - 05;0;0
18-08-2019;05 - 06;0;0
18-08-2019;06 - 07;0;0
18-08-2019;07 - 08;0;0
18-08-2019;08 - 09;0;0
18-08-2019;09 - 10;0;0
18-08-2019;10 - 11;0;0
18-08-2019;11 - 12;0;0
18-08-2019;12 - 13;0;0
18-08-2019;13 - 14;0;0
18-08-2019;14 - 15;0;0
18-08-2019;15 - 16;0;0
18-08-2019;16 - 17;0;0
18-08-2019;17 - 18;0;0
18-08-2019;18 - 19;0;0
18-08-2019;19 - 20;0;0
18-08-2019;20 - 21;0;0
18-08-2019;21 - 22;0;0
18-08-2019;22 - 23;0;0
18-08-2019;23 - 00;0;0
19-08-2019;00 - 01;0;0
19-08-2019;01 - 02;0;0
19-08-2019;02 - 03;0;0
19-08-2019;03 - 04;0;0
19-08-2019;04 - 05;0;0
19-08-2019;05 - 06;0;0
19-08-2019;06 - 07;0;0
19-08-2019;07 - 08;0;0
19-08-2019;08 - 09;0;0
19-08-2019;09 - 10;0;0
19-08-2019;10 - 11;0;348,2
19-08-2019;11 - 12;0;266,1
19-08-2019;12 - 13;0;391,7
19-08-2019;13 - 14;0;486,3
19-08-2019;14 - 15;0;285,4
19-08-2019;15 - 16;0;344,8
19-08-2019;16 - 17;0;392,9
19-08-2019;17 - 18;0;362,8
19-08-2019;18 - 19;0;0
19-08-2019;19 - 20;0;0
19-08-2019;20 - 21;0;0
19-08-2019;21 - 22;0;0
19-08-2019;22 - 23;0;0
19-08-2019;23 - 00;0;0
20-08-2019;00 - 01;0;0
20-08-2019;01 - 02;0;0
20-08-2019;02 - 03;0;0
20-08-2019;03 - 04;0;0
20-08-2019;04 - 05;0;0
20-08-2019;05 - 06;0;0
20-08-2019;06 - 07;0;0
20-08-2019;07 - 08;0;0
20-08-2019;08 - 09;0;0
20-08-2019;09 - 10;0;0
20-08-2019;10 - 11;0;0
20-08-2019;11 - 12;0;0
20-08-2019;12 - 13;0;153
20-08-2019;13 - 14;0;93,4
20-08-2019;14 - 15;0;95,5
20-08-2019;15 - 16;0;83,1
20-08-2019;16 - 17;0;0
20-08-2019;17 - 18;0;0
20-08-2019;18 - 19;0;0
20-08-2019;19 - 20;0;0
20-08-2019;20 - 21;0;0
20-08-2019;21 - 22;0;0
20-08-2019;22 - 23;0;0
20-08-2019;23 - 00;0;0
21-08-2019;00 - 01;0;0
21-08-2019;01 - 02;0;0
21-08-2019;02 - 03;0;0
21-08-2019;03 - 04;0,7;0
21-08-2019;04 - 05;0;0
21-08-2019;05 - 06;0;0
21-08-2019;06 - 07;0;0
21-08-2019;07 - 08;0;0
21-08-2019;08 - 09;0;0
21-08-2019;09 - 10;0;0
21-08-2019;10 - 11;0;0
21-08-2019;11 - 12;0;0
21-08-2019;12 - 13;0;0
21-08-2019;13 - 14;0;0
21-08-2019;14 - 15;0;0
21-08-2019;15 - 16;0;0
21-08-2019;16 - 17;0;0
21-08-2019;17 - 18;0;0
21-08-2019;18 - 19;0;0
21-08-2019;19 - 20;0;0
21-08-2019;20 - 21;0;0
21-08-2019;21 - 22;0;0
21-08-2019;22 - 23;0;0
21-08-2019;23 - 00;0;0
22-08-2019;00 - 01;0;0
22-08-2019;01 - 02;0;0
22-08-2019;02 - 03;0;0
22-08-2019;03 - 04;0;0
22-08-2019;04 - 05;0;0
22-08-2019;05 - 06;0;0
22-08-2019;06 - 07;0;0
22-08-2019;07 - 08;0;82,8
22-08-2019;08 - 09;0;0
22-08-2019;09 - 10;0;0
22-08-2019;10 - 11;0;607,5
22-08-2019;11 - 12;0;597,8
22-08-2019;12 - 13;0;464,3
22-08-2019;13 - 14;0;100,3
22-08-2019;14 - 15;0;193,3
22-08-2019;15 - 16;0;475,3
22-08-2019;16 - 17;0;845,8
22-08-2019;17 - 18;0;0
22-08-2019;18 - 19;0;0
22-08-2019;19 - 20;0;0
22-08-2019;20 - 21;0;0
22-08-2019;21 - 22;0;0
22-08-2019;22 - 23;0;0
22-08-2019;23 - 00;0;0
23-08-2019;00 - 01;0;0
23-08-2019;01 - 02;0;0
23-08-2019;02 - 03;0;0
23-08-2019;03 - 04;0;0
23-08-2019;04 - 05;0;0
23-08-2019;05 - 06;0;0
23-08-2019;06 - 07;0;0
23-08-2019;07 - 08;0;0
23-08-2019;08 - 09;0;0
23-08-2019;09 - 10;0;0
23-08-2019;10 - 11;0;0
23-08-2019;11 - 12;0;0
23-08-2019;12 - 13;0;0
23-08-2019;13 - 14;0;0
23-08-2019;14 - 15;0;0
23-08-2019;15 - 16;0;0
23-08-2019;16 - 17;0;0
23-08-2019;17 - 18;0;0
23-08-2019;18 - 19;0;0
23-08-2019;19 - 20;0;0
23-08-2019;20 - 21;0;0
23-08-2019;21 - 22;0;0
23-08-2019;22 - 23;0;0
23-08-2019;23 - 00;0;0
24-08-2019;00 - 01;0;0
24-08-2019;01 - 02;0;0
24-08-2019;02 - 03;0;0
24-08-2019;03 - 04;0;0
24-08-2019;04 - 05;0;0
24-08-2019;05 - 06;0;0
24-08-2019;06 - 07;0;0
24-08-2019;07 - 08;0;0
24-08-2019;08 - 09;0;0
24-08-2019;09 - 10;0;0
24-08-2019;10 - 11;0;0
24-08-2019;11 - 12;0;0
24-08-2019;12 - 13;0;0
24-08-2019;13 - 14;0;0
24-08-2019;14 - 15;0;0
24-08-2019;15 - 16;0;0
24-08-2019;16 - 17;0;0
24-08-2019;17 - 18;0;0
24-08-2019;18 - 19;0;0
24-08-2019;19 - 20;0;0
24-08-2019;20 - 21;0;0
24-08-2019;21 - 22;0;0
24-08-2019;22 - 23;0;0
24-08-2019;23 - 00;0;0
25-08-2019;00 - 01;0;0
25-08-2019;01 - 02;0;0
25-08-2019;02 - 03;0;0
25-08-2019;03 - 04;0;0
25-08-2019;04 - 05;0;0
25-08-2019;05 - 06;0;0
25-08-2019;06 - 07;0;0
25-08-2019;07 - 08;0;0
25-08-2019;08 - 09;0;0
25-08-2019;09 - 10;0;0
25-08-2019;10 - 11;0;0
25-08-2019;11 - 12;0;0
25-08-2019;12 - 13;0;0
25-08-2019;13 - 14;0;0
25-08-2019;14 - 15;0;0
25-08-2019;15 - 16;0;0
25-08-2019;16 - 17;0;0
25-08-2019;17 - 18;0;0
25-08-2019;18 - 19;0;0
25-08-2019;19 - 20;0;0
25-08-2019;20 - 21;0;0
25-08-2019;21 - 22;0;0
25-08-2019;22 - 23;0;0
25-08-2019;23 - 00;0;0
26-08-2019;00 - 01;0;0
26-08-2019;01 - 02;0;0
26-08-2019;02 - 03;0;0
26-08-2019;03 - 04;0;0
26-08-2019;04 - 05;0;0
26-08-2019;05 - 06;0;0
26-08-2019;06 - 07;0;0
26-08-2019;07 - 08;0;0
26-08-2019;08 - 09;0;0
26-08-2019;09 - 10;0;0
26-08-2019;10 - 11;0;0
26-08-2019;11 - 12;0;0
26-08-2019;12 - 13;0;0
26-08-2019;13 - 14;0;0
26-08-2019;14 - 15;0;0
26-08-2019;15 - 16;0;0
26-08-2019;16 - 17;0;0
26-08-2019;17 - 18;0;0
26-08-2019;18 - 19;0;0
26-08-2019;19 - 20;0;0
26-08-2019;20 - 21;0;0
