date;Hours;Price up;Price down;Dominating direction;Imbalance price consumption;Imbalance price production purchase;Imbalance price production sale;Volume up;Volume down
15-01-2019;23 - 00;363,17;332,13;D;332,13;363,17;332,13;0;0
16-01-2019;00 - 01;369,27;332,1;D;332,1;369,27;332,1;0;0
16-01-2019;01 - 02;365,76;343,99;D;343,99;365,76;343,99;0;0
16-01-2019;02 - 03;365,02;343,99;D;343,99;365,02;343,99;0;0
16-01-2019;03 - 04;366,13;343,99;D;343,99;366,13;343,99;0;0
16-01-2019;04 - 05;366,58;343,99;D;343,99;366,58;343,99;0;0
16-01-2019;05 - 06;381,06;343,99;D;343,99;381,06;343,99;0;0
16-01-2019;06 - 07;392,85;361,21;D;361,21;392,85;361,21;0;0
16-01-2019;07 - 08;401,51;351,63;D;351,63;401,51;351,63;0;0
16-01-2019;08 - 09;415,91;351,63;D;351,63;415,91;351,63;0;0
16-01-2019;09 - 10;401,73;351,63;D;351,63;401,73;351,63;0;0
16-01-2019;10 - 11;404,64;351,63;D;351,63;404,64;351,63;0;0
16-01-2019;11 - 12;409,87;351,63;D;351,63;409,87;351,63;0;0
16-01-2019;12 - 13;400,39;351,63;D;351,63;400,39;351,63;0;0
16-01-2019;13 - 14;393,23;359,28;D;359,28;393,23;359,28;0;0
16-01-2019;14 - 15;399,64;55,75;D;55,75;399,64;55,75;0;-281
16-01-2019;15 - 16;400,91;0;D;0;400,91;0;0;-223
16-01-2019;16 - 17;409,2;409,2;;409,2;409,2;409,2;0;0
16-01-2019;17 - 18;403,08;366,92;D;366,92;403,08;366,92;0;0
16-01-2019;18 - 19;393,08;366,92;D;366,92;393,08;366,92;0;0
16-01-2019;19 - 20;389,27;366,92;D;366,92;389,27;366,92;0;0
16-01-2019;20 - 21;383,23;383,23;;383,23;383,23;383,23;0;0
16-01-2019;21 - 22;373,82;373,82;;373,82;373,82;373,82;0;0
16-01-2019;22 - 23;346,28;346,28;;346,28;346,28;346,28;0;0
16-01-2019;23 - 00;322,48;322,48;;322,48;322,48;322,48;0;0
17-01-2019;00 - 01;380,67;234,67;U;380,67;380,67;234,67;195;0
17-01-2019;01 - 02;380,67;228,33;U;380,67;380,67;228,33;226;0
17-01-2019;02 - 03;386,64;272,74;U;386,64;386,64;272,74;180;0
17-01-2019;03 - 04;398,66;289,83;U;398,66;398,66;289,83;175;0
17-01-2019;04 - 05;401,13;350,74;U;401,13;401,13;350,74;190;0
17-01-2019;05 - 06;403,06;375,44;U;403,06;403,06;375,44;0;0
17-01-2019;06 - 07;413,99;393,66;U;413,99;413,99;393,66;0;0
17-01-2019;07 - 08;452,32;402,61;U;452,32;452,32;402,61;191;0
17-01-2019;08 - 09;467,66;406,2;U;467,66;467,66;406,2;66;0
17-01-2019;09 - 10;440,38;408,58;U;440,38;440,38;408,58;57;0
17-01-2019;10 - 11;456,06;409,03;U;456,06;456,06;409,03;57;0
17-01-2019;11 - 12;456,06;407,69;U;456,06;456,06;407,69;7;0
17-01-2019;12 - 13;440,38;375,66;U;440,38;440,38;406,27;4;0
17-01-2019;13 - 14;406,57;371,83;D;371,83;406,57;371,83;0;0
17-01-2019;14 - 15;410,53;371,83;D;371,83;410,53;371,83;0;0
17-01-2019;15 - 16;417,24;371,83;D;371,83;417,24;371,83;0;0
17-01-2019;16 - 17;490,66;395,6;U;490,66;490,66;428,66;96;0
17-01-2019;17 - 18;490,66;438,29;U;490,66;490,66;438,29;7;0
17-01-2019;18 - 19;471,49;410,97;U;471,49;471,49;410,97;73;0
17-01-2019;19 - 20;444,66;401,94;U;444,66;444,66;401,94;147;0
17-01-2019;20 - 21;429,56;395,97;U;429,56;429,56;395,97;85;0
17-01-2019;21 - 22;393,73;367,99;D;367,99;393,73;367,99;0;0
17-01-2019;22 - 23;382,09;367,99;D;367,99;382,09;367,99;0;0
17-01-2019;23 - 00;373,43;367,99;D;367,99;373,43;367,99;0;0
18-01-2019;00 - 01;405,36;381,89;U;405,36;405,36;381,89;188;0
18-01-2019;01 - 02;401,54;376,74;U;401,54;401,54;376,74;145;0
18-01-2019;02 - 03;374,13;374,13;;374,13;374,13;374,13;0;0
18-01-2019;03 - 04;374,35;374,35;;374,35;374,35;374,35;0;0
18-01-2019;04 - 05;378,09;378,09;;378,09;378,09;378,09;0;0
18-01-2019;05 - 06;395,85;395,85;;395,85;395,85;395,85;0;0
18-01-2019;06 - 07;408,84;408,84;;408,84;408,84;408,84;0;0
18-01-2019;07 - 08;536,79;536,79;;536,79;536,79;536,79;0;0
18-01-2019;08 - 09;560;560;;560;560;560;0;0
18-01-2019;09 - 10;552,91;413,01;D;413,01;552,91;413,01;0;0
18-01-2019;10 - 11;526,34;406,83;D;406,83;526,34;406,83;0;0
18-01-2019;11 - 12;515,21;406,83;D;406,83;515,21;406,83;0;0
18-01-2019;12 - 13;502,3;397,71;D;397,71;502,3;397,71;0;0
18-01-2019;13 - 14;471,62;397,71;D;397,71;471,62;397,71;0;0
18-01-2019;14 - 15;450,72;397,71;D;397,71;450,72;397,71;0;0
18-01-2019;15 - 16;443,25;397,71;D;397,71;443,25;397,71;0;0
18-01-2019;16 - 17;498,57;403,09;D;403,09;498,57;403,09;0;0
18-01-2019;17 - 18;546,71;546,71;;546,71;546,71;546,71;0;0
18-01-2019;18 - 19;550,15;550,15;;550,15;550,15;550,15;0;0
18-01-2019;19 - 20;451,47;432,13;D;432,13;451,47;432,13;0;0
18-01-2019;20 - 21;432,65;391,9;D;391,9;432,65;391,9;0;0
18-01-2019;21 - 22;420,49;386,24;D;386,24;420,49;386,24;0;-3
18-01-2019;22 - 23;413,1;386,24;D;386,24;413,1;386,24;0;-22
18-01-2019;23 - 00;396,82;387,42;D;387,42;396,82;387,42;0;0
19-01-2019;00 - 01;391,66;391,66;;391,66;391,66;391,66;0;0
19-01-2019;01 - 02;396,96;396,96;;396,96;396,96;396,96;0;0
19-01-2019;02 - 03;408,53;408,53;;408,53;408,53;408,53;0;0
19-01-2019;03 - 04;381,81;364,33;D;364,33;381,81;364,33;0;0
19-01-2019;04 - 05;390,02;360,49;D;360,49;390,02;360,49;0;0
19-01-2019;05 - 06;388,08;359,79;D;359,79;388,08;359,79;0;0
19-01-2019;06 - 07;386,06;343,37;D;343,37;386,06;343,37;0;0
19-01-2019;07 - 08;377,41;361,28;D;361,28;377,41;361,28;0;0
19-01-2019;08 - 09;415,85;383,5;D;383,5;415,85;383,5;0;0
19-01-2019;09 - 10;422,64;388,15;D;388,15;422,64;388,15;0;0
19-01-2019;10 - 11;448,39;402,68;D;402,68;448,39;402,68;0;0
19-01-2019;11 - 12;425,78;362,03;D;362,03;425,78;362,03;0;-42
19-01-2019;12 - 13;412,49;359,79;D;359,79;412,49;359,79;0;-48
19-01-2019;13 - 14;405,92;352,82;D;352,82;405,92;352,82;0;0
19-01-2019;14 - 15;392,26;339,63;D;339,63;392,26;339,63;0;0
19-01-2019;15 - 16;413,61;348,99;D;348,99;413,61;348,99;0;0
19-01-2019;16 - 17;453,69;368,16;D;368,16;453,69;368,16;0;0
19-01-2019;17 - 18;477,43;388,15;D;388,15;477,43;388,15;0;0
19-01-2019;18 - 19;468,17;391,17;D;391,17;468,17;391,17;0;-5
19-01-2019;19 - 20;428,24;372;D;372;428,24;372;0;-2
19-01-2019;20 - 21;407,64;356,66;D;356,66;407,64;356,66;0;0
19-01-2019;21 - 22;390,54;345,61;D;345,61;390,54;345,61;0;0
19-01-2019;22 - 23;388,38;335,9;D;335,9;388,38;335,9;0;-5
19-01-2019;23 - 00;378,82;335,9;D;335,9;378,82;335,9;0;0
20-01-2019;00 - 01;380,66;347,08;D;347,08;380,66;347,08;0;0
20-01-2019;01 - 02;371,18;347,08;D;347,08;371,18;347,08;0;0
20-01-2019;02 - 03;373,2;347,08;D;347,08;373,2;347,08;0;0
20-01-2019;03 - 04;374,02;340,88;D;340,88;374,02;340,88;0;0
20-01-2019;04 - 05;379,54;340,88;D;340,88;379,54;340,88;0;0
20-01-2019;05 - 06;381,49;344,71;D;344,71;381,49;344,71;0;0
20-01-2019;06 - 07;380,59;337,05;D;337,05;380,59;337,05;0;0
20-01-2019;07 - 08;386,86;352,37;D;352,37;386,86;352,37;0;0
20-01-2019;08 - 09;389,17;364,99;D;364,99;389,17;364,99;0;0
20-01-2019;09 - 10;415,6;369,47;U;415,6;415,6;400,67;27;-2
20-01-2019;10 - 11;419,48;406,64;U;419,48;419,48;406,64;116;0
20-01-2019;11 - 12;419,48;408,28;U;419,48;419,48;408,28;42;0
20-01-2019;12 - 13;419,48;404,32;U;419,48;419,48;404,32;240;0
20-01-2019;13 - 14;419,48;400,89;U;419,48;419,48;400,89;5;0
20-01-2019;14 - 15;419,48;369,47;D;369,47;397,08;369,47;2;0
20-01-2019;15 - 16;413,43;369,47;D;369,47;413,43;369,47;0;0
20-01-2019;16 - 17;433,06;375,35;D;375,35;433,06;375,35;0;-10
20-01-2019;17 - 18;641,9;492,1;U;641,9;641,9;492,1;37;0
20-01-2019;18 - 19;641,9;505,84;U;641,9;641,9;505,84;54;0
20-01-2019;19 - 20;536,21;474,86;U;536,21;536,21;474,86;0;0
20-01-2019;20 - 21;477,7;446,5;U;477,7;477,7;446,5;0;0
20-01-2019;21 - 22;428,21;428,21;;428,21;428,21;428,21;0;0
20-01-2019;22 - 23;444,56;444,56;;444,56;444,56;444,56;0;0
20-01-2019;23 - 00;388,65;367,69;D;367,69;388,65;367,69;0;-3
21-01-2019;00 - 01;414,55;367,69;D;367,69;414,55;367,69;0;0
21-01-2019;01 - 02;395,74;352,37;D;352,37;395,74;352,37;0;0
21-01-2019;02 - 03;388,87;352,37;D;352,37;388,87;352,37;0;0
21-01-2019;03 - 04;382,98;352,37;D;352,37;382,98;352,37;0;0
21-01-2019;04 - 05;381,71;381,71;;381,71;381,71;381,71;0;0
21-01-2019;05 - 06;397,31;397,31;;397,31;397,31;397,31;0;0
21-01-2019;06 - 07;503,82;487,62;U;503,82;503,82;487,62;5;0
21-01-2019;07 - 08;575,33;575,33;;575,33;575,33;575,33;0;0
21-01-2019;08 - 09;636,23;636,23;;636,23;636,23;636,23;0;0
21-01-2019;09 - 10;621,45;417,48;D;417,48;621,45;417,48;0;-50
21-01-2019;10 - 11;578,31;425,14;U;578,31;578,31;578,31;0;0
21-01-2019;11 - 12;541,89;413,65;D;413,65;541,89;413,65;0;0
21-01-2019;12 - 13;510,46;402,16;D;402,16;510,46;402,16;0;0
21-01-2019;13 - 14;517,03;402,16;D;402,16;517,03;402,16;0;-50
21-01-2019;14 - 15;520,46;398,35;;520,46;520,46;520,46;0;-150
21-01-2019;15 - 16;552,63;390,67;D;390,67;552,63;390,67;0;-148
21-01-2019;16 - 17;605,18;390,67;D;390,67;605,18;390,67;0;0
21-01-2019;17 - 18;659,44;402,16;D;402,16;659,44;402,16;0;0
21-01-2019;18 - 19;659,59;417,98;D;417,98;659,59;417,98;0;0
21-01-2019;19 - 20;582,27;425,14;D;425,14;582,27;425,14;0;-5
21-01-2019;20 - 21;513,52;513,52;;513,52;513,52;513,52;0;0
21-01-2019;21 - 22;459,78;459,78;;459,78;459,78;459,78;0;0
21-01-2019;22 - 23;432,46;432,46;;432,46;432,46;432,46;0;0
21-01-2019;23 - 00;410;384,4;D;384,4;410;384,4;0;0
22-01-2019;00 - 01;404,56;375,67;D;375,67;404,56;375,67;0;0
22-01-2019;01 - 02;403,51;375,67;D;375,67;403,51;375,67;0;0
22-01-2019;02 - 03;399,55;375,67;D;375,67;399,55;375,67;0;0
22-01-2019;03 - 04;391,79;391,79;;391,79;391,79;391,79;0;0
22-01-2019;04 - 05;398,96;398,96;;398,96;398,96;398,96;0;0
22-01-2019;05 - 06;388,43;388,43;;388,43;388,43;388,43;0;0
22-01-2019;06 - 07;465,32;465,32;;465,32;465,32;465,32;0;0
22-01-2019;07 - 08;551,78;551,78;;551,78;551,78;551,78;0;0
22-01-2019;08 - 09;598,96;406,34;D;406,34;598,96;406,34;0;-28
22-01-2019;09 - 10;571,86;402,5;D;402,5;571,86;402,5;0;-97
22-01-2019;10 - 11;553,87;402,5;D;402,5;553,87;402,5;0;0
22-01-2019;11 - 12;523,03;402,5;D;402,5;523,03;402,5;0;-27
22-01-2019;12 - 13;463,38;402,5;D;402,5;463,38;402,5;0;-28
22-01-2019;13 - 14;436,36;406,34;D;406,34;436,36;406,34;0;-3
22-01-2019;14 - 15;500;445,62;U;500;500;445,62;3;0
22-01-2019;15 - 16;485,93;485,93;;485,93;485,93;485,93;0;0
22-01-2019;16 - 17;524,15;524,15;;524,15;524,15;524,15;0;0
22-01-2019;17 - 18;588,28;588,28;;588,28;588,28;588,28;0;0
22-01-2019;18 - 19;532,44;402,5;D;402,5;532,44;402,5;0;0
22-01-2019;19 - 20;448,68;402,5;D;402,5;448,68;402,5;0;0
22-01-2019;20 - 21;425,09;402,5;D;402,5;425,09;402,5;0;0
22-01-2019;21 - 22;413,44;402,5;D;402,5;413,44;402,5;0;0
22-01-2019;22 - 23;409,18;409,18;;409,18;409,18;409,18;0;0
22-01-2019;23 - 00;397,91;397,91;;397,91;397,91;397,91;0;0
23-01-2019;00 - 01;397,22;397,22;;397,22;397,22;397,22;0;0
23-01-2019;01 - 02;392,89;392,89;;392,89;392,89;392,89;0;0
23-01-2019;02 - 03;389,31;389,31;;389,31;389,31;389,31;0;0
23-01-2019;03 - 04;382,22;382,22;;382,22;382,22;382,22;0;0
23-01-2019;04 - 05;380,95;380,95;;380,95;380,95;380,95;0;0
23-01-2019;05 - 06;411,04;411,04;;411,04;411,04;411,04;0;0
23-01-2019;06 - 07;448,44;448,44;;448,44;448,44;448,44;0;0
23-01-2019;07 - 08;593,45;593,45;;593,45;593,45;593,45;0;0
23-01-2019;08 - 09;659,9;385,71;D;385,71;659,9;385,71;0;-11
23-01-2019;09 - 10;627,94;385,71;D;385,71;627,94;385,71;0;-11
23-01-2019;10 - 11;637,27;385,71;D;385,71;637,27;385,71;0;0
23-01-2019;11 - 12;614,13;389,01;D;389,01;614,13;389,01;0;0
23-01-2019;12 - 13;571,19;390,5;D;390,5;571,19;390,5;0;0
23-01-2019;13 - 14;529,9;390,5;D;390,5;529,9;390,5;0;0
23-01-2019;14 - 15;514,08;403,2;D;403,2;514,08;403,2;0;0
23-01-2019;15 - 16;556,86;403,2;D;403,2;556,86;403,2;0;0
23-01-2019;16 - 17;2185,38;430,82;U;2185,38;2185,38;614,05;36;0
23-01-2019;17 - 18;2239,98;655,19;U;2239,98;2239,98;655,19;230;0
23-01-2019;18 - 19;634,88;634,88;;634,88;634,88;634,88;0;0
23-01-2019;19 - 20;464,8;410,66;D;410,66;464,8;410,66;0;0
23-01-2019;20 - 21;433,51;410,66;D;410,66;433,51;410,66;0;0
23-01-2019;21 - 22;429,7;410,66;D;410,66;429,7;410,66;0;0
23-01-2019;22 - 23;424,33;424,33;;424,33;424,33;424,33;0;0
23-01-2019;23 - 00;410,36;410,36;;410,36;410,36;410,36;0;0
24-01-2019;00 - 01;417,97;417,97;;417,97;417,97;417,97;0;0
24-01-2019;01 - 02;416,63;416,63;;416,63;416,63;416,63;0;0
24-01-2019;02 - 03;414,91;414,91;;414,91;414,91;414,91;0;0
24-01-2019;03 - 04;413,12;413,12;;413,12;413,12;413,12;0;0
24-01-2019;04 - 05;416,63;416,63;;416,63;416,63;416,63;0;0
24-01-2019;05 - 06;448,36;448,36;;448,36;448,36;448,36;0;0
24-01-2019;06 - 07;567,3;567,3;;567,3;567,3;567,3;0;0
24-01-2019;07 - 08;1157,31;722,01;U;1157,31;1157,31;722,01;26;0
24-01-2019;08 - 09;1157,31;817,21;U;1157,31;1157,31;817,21;79;0
24-01-2019;09 - 10;1493,3;803,92;U;1493,3;1493,3;803,92;116;0
24-01-2019;10 - 11;1007,98;732,16;U;1007,98;1007,98;732,16;85;0
24-01-2019;11 - 12;1007,98;749,41;U;1007,98;1007,98;749,41;97;0
24-01-2019;12 - 13;710,66;455,46;D;455,46;710,66;455,46;0;0
24-01-2019;13 - 14;669,52;431,9;D;431,9;669,52;431,9;0;-3
24-01-2019;14 - 15;654,81;431,9;D;431,9;654,81;431,9;0;-5
24-01-2019;15 - 16;659,14;428,08;D;428,08;659,14;428,08;0;-5
24-01-2019;16 - 17;709,39;440,52;D;440,52;709,39;440,52;0;-32
24-01-2019;17 - 18;797,57;797,57;;797,57;797,57;797,57;0;0
24-01-2019;18 - 19;748,82;748,82;;748,82;748,82;748,82;0;0
24-01-2019;19 - 20;547,89;547,89;;547,89;547,89;547,89;0;0
24-01-2019;20 - 21;450,6;450,6;;450,6;450,6;450,6;0;0
24-01-2019;21 - 22;446,12;446,12;;446,12;446,12;446,12;0;0
24-01-2019;22 - 23;436,42;436,42;;436,42;436,42;436,42;0;0
24-01-2019;23 - 00;427,01;427,01;;427,01;427,01;427,01;0;0
25-01-2019;00 - 01;433,03;427,73;U;433,03;433,03;427,73;15;0
25-01-2019;01 - 02;433,03;421,61;U;433,03;433,03;421,61;79;0
25-01-2019;02 - 03;423,32;417,72;U;423,32;423,32;417,72;20;0
25-01-2019;03 - 04;414,54;413,92;U;414,54;414,54;413,92;0;0
25-01-2019;04 - 05;412,72;412,72;;412,72;412,72;412,72;0;0
25-01-2019;05 - 06;440,34;440,34;;440,34;440,34;440,34;0;0
25-01-2019;06 - 07;518,07;518,07;;518,07;518,07;518,07;0;0
25-01-2019;07 - 08;630,73;420,71;D;420,71;630,73;420,71;0;0
25-01-2019;08 - 09;701,06;420,34;D;420,34;701,06;420,34;0;0
25-01-2019;09 - 10;676,79;418,38;D;418,38;676,79;418,38;0;0
25-01-2019;10 - 11;619,38;418,38;D;418,38;619,38;418,38;0;0
25-01-2019;11 - 12;582,35;441,41;D;441,41;582,35;441,41;0;0
25-01-2019;12 - 13;515,6;433,74;D;433,74;515,6;433,74;0;0
25-01-2019;13 - 14;486,19;486,19;;486,19;486,19;486,19;0;0
25-01-2019;14 - 15;467,74;467,74;;467,74;467,74;467,74;0;0
25-01-2019;15 - 16;464,53;464,53;;464,53;464,53;464,53;0;0
25-01-2019;16 - 17;470,36;470,36;;470,36;470,36;470,36;0;0
25-01-2019;17 - 18;497,76;497,76;;497,76;497,76;497,76;0;0
25-01-2019;18 - 19;489,77;489,77;;489,77;489,77;489,77;0;0
25-01-2019;19 - 20;427,65;427,65;;427,65;427,65;427,65;0;0
25-01-2019;20 - 21;379,12;379,12;;379,12;379,12;379,12;0;0
25-01-2019;21 - 22;438,25;405,85;U;438,25;438,25;405,85;179;0
25-01-2019;22 - 23;438,25;400,1;U;438,25;438,25;400,1;110;0
25-01-2019;23 - 00;421,83;390,85;U;421,83;421,83;390,85;54;0
26-01-2019;00 - 01;421,81;387,54;U;421,81;421,81;387,54;55;0
26-01-2019;01 - 02;421,07;384,63;U;421,07;421,07;384,63;99;0
26-01-2019;02 - 03;418,08;380,6;U;418,08;418,08;380,6;38;0
26-01-2019;03 - 04;379,63;379,63;;379,63;379,63;379,63;0;0
26-01-2019;04 - 05;384,63;384,63;;384,63;384,63;384,63;0;0
26-01-2019;05 - 06;388,29;388,29;;388,29;388,29;388,29;0;0
26-01-2019;06 - 07;391,5;362,09;D;362,09;391,5;362,09;0;0
26-01-2019;07 - 08;398,3;362,09;D;362,09;398,3;362,09;0;0
26-01-2019;08 - 09;403,07;365,82;D;365,82;403,07;365,82;0;0
26-01-2019;09 - 10;420,17;372,91;D;372,91;420,17;372,91;0;-48
26-01-2019;10 - 11;437,64;388,22;D;388,22;437,64;388,22;0;-44
26-01-2019;11 - 12;441,82;441,82;;441,82;441,82;441,82;0;0
26-01-2019;12 - 13;442,11;423,45;U;442,11;442,11;423,45;4;0
26-01-2019;13 - 14;442,11;428,83;U;442,11;442,11;428,83;5;0
26-01-2019;14 - 15;421,81;398,07;U;421,81;421,81;398,07;169;0
26-01-2019;15 - 16;403,89;403,89;;403,89;403,89;403,89;0;0
26-01-2019;16 - 17;433,01;404,42;U;433,01;433,01;404,42;4;0
26-01-2019;17 - 18;433,01;417,71;U;433,01;433,01;417,71;0;0
26-01-2019;18 - 19;433,01;419,57;D;419,57;432,41;419,57;0;-2
26-01-2019;19 - 20;401,51;388,29;D;388,29;401,51;388,29;0;0
26-01-2019;20 - 21;392,17;385,98;D;385,98;392,17;385,98;0;0
26-01-2019;21 - 22;335,88;335,88;;335,88;335,88;335,88;0;0
26-01-2019;22 - 23;327,74;327,74;;327,74;327,74;327,74;0;0
26-01-2019;23 - 00;281,83;281,83;;281,83;281,83;281,83;0;0
27-01-2019;00 - 01;339,55;339,55;;339,55;339,55;339,55;0;0
27-01-2019;01 - 02;302,07;302,07;;302,07;302,07;302,07;0;0
27-01-2019;02 - 03;155,51;155,51;;155,51;155,51;155,51;0;0
27-01-2019;03 - 04;149,77;149,77;;149,77;149,77;149,77;0;0
27-01-2019;04 - 05;125,28;125,28;;125,28;125,28;125,28;0;0
27-01-2019;05 - 06;198,44;198,44;;198,44;198,44;198,44;0;0
27-01-2019;06 - 07;288,26;288,26;;288,26;288,26;288,26;0;0
27-01-2019;07 - 08;336,71;336,71;;336,71;336,71;336,71;0;0
27-01-2019;08 - 09;341,04;341,04;;341,04;341,04;341,04;0;0
27-01-2019;09 - 10;386,69;341,04;U;386,69;386,69;341,04;32;0
27-01-2019;10 - 11;403,16;377,7;U;403,16;403,16;377,7;214;0
27-01-2019;11 - 12;415,1;392,41;U;415,1;415,1;392,41;262;0
27-01-2019;12 - 13;414,92;390,09;U;414,92;414,92;390,09;51;0
27-01-2019;13 - 14;412,86;388,53;U;412,86;412,86;388,53;5;0
27-01-2019;14 - 15;412,86;388,6;U;412,86;412,86;388,6;28;0
27-01-2019;15 - 16;412,86;389,5;U;412,86;412,86;389,5;12;0
27-01-2019;16 - 17;399,35;399,35;;399,35;399,35;399,35;0;0
27-01-2019;17 - 18;405,47;405,47;;405,47;405,47;405,47;0;0
27-01-2019;18 - 19;406;387,83;D;387,83;406;387,83;0;0
27-01-2019;19 - 20;405,1;376,31;D;376,31;405,1;376,31;0;-21
27-01-2019;20 - 21;400,25;376,31;D;376,31;400,25;376,31;0;0
27-01-2019;21 - 22;394,2;362,1;D;362,1;394,2;362,1;0;0
27-01-2019;22 - 23;391,96;362,1;D;362,1;391,96;362,1;0;-42
27-01-2019;23 - 00;384,72;362,1;D;362,1;384,72;362,1;0;0
28-01-2019;00 - 01;380,91;380,91;;380,91;380,91;380,91;0;0
28-01-2019;01 - 02;377,1;377,1;;377,1;377,1;377,1;0;0
28-01-2019;02 - 03;375,68;375,68;;375,68;375,68;375,68;0;0
28-01-2019;03 - 04;376,21;376,21;;376,21;376,21;376,21;0;0
28-01-2019;04 - 05;380,54;380,54;;380,54;380,54;380,54;0;0
28-01-2019;05 - 06;399,95;399,95;;399,95;399,95;399,95;0;0
28-01-2019;06 - 07;396,36;396,36;;396,36;396,36;396,36;0;0
28-01-2019;07 - 08;478,12;478,12;;478,12;478,12;478,12;0;0
28-01-2019;08 - 09;484,39;391,67;D;391,67;484,39;391,67;0;0
28-01-2019;09 - 10;464,38;383,99;D;383,99;464,38;383,99;0;0
28-01-2019;10 - 11;435,86;383,99;D;383,99;435,86;383,99;0;0
28-01-2019;11 - 12;417,49;377,03;D;377,03;417,49;377,03;0;0
28-01-2019;12 - 13;414,88;380,01;D;380,01;414,88;380,01;0;0
28-01-2019;13 - 14;413,98;376,31;D;376,31;413,98;376,31;0;0
28-01-2019;14 - 15;412,49;388,23;D;388,23;412,49;388,23;0;0
28-01-2019;15 - 16;411,67;411,67;;411,67;411,67;411,67;0;0
28-01-2019;16 - 17;411,97;411,97;;411,97;411,97;411,97;0;0
28-01-2019;17 - 18;454,15;454,15;;454,15;454,15;454,15;0;0
28-01-2019;18 - 19;445,27;445,27;;445,27;445,27;445,27;0;0
28-01-2019;19 - 20;414,28;414,28;;414,28;414,28;414,28;0;0
28-01-2019;20 - 21;411,89;411,89;;411,89;411,89;411,89;0;0
28-01-2019;21 - 22;420,26;409,06;U;420,26;420,26;409,06;5;0
28-01-2019;22 - 23;418,74;400,77;U;418,74;418,74;400,77;16;0
28-01-2019;23 - 00;414,71;390,91;U;414,71;414,71;390,91;0;0
29-01-2019;00 - 01;383,02;383,02;;383,02;383,02;383,02;0;0
29-01-2019;01 - 02;378,4;378,4;;378,4;378,4;378,4;0;0
29-01-2019;02 - 03;377,65;377,65;;377,65;377,65;377,65;0;0
29-01-2019;03 - 04;394,15;380,71;U;394,15;394,15;380,71;7;0
29-01-2019;04 - 05;384,89;384,89;;384,89;384,89;384,89;0;0
29-01-2019;05 - 06;404,45;404,45;;404,45;404,45;404,45;0;0
29-01-2019;06 - 07;422,36;422,36;;422,36;422,36;422,36;0;0
29-01-2019;07 - 08;505,15;505,15;;505,15;505,15;505,15;0;0
29-01-2019;08 - 09;543,44;384,44;D;384,44;543,44;384,44;0;-9
29-01-2019;09 - 10;527,25;384,44;D;384,44;527,25;384,44;0;-11
29-01-2019;10 - 11;525,38;391,35;D;391,35;525,38;391,35;0;-11
29-01-2019;11 - 12;503,96;391,35;D;391,35;503,96;391,35;0;-8
29-01-2019;12 - 13;477,98;411,32;D;411,32;477,98;411,32;0;-5
29-01-2019;13 - 14;476,56;406,7;D;406,7;476,56;406,7;0;-5
29-01-2019;14 - 15;496,86;395,64;D;395,64;496,86;395,64;0;-12
29-01-2019;15 - 16;492,68;395,64;D;395,64;492,68;395,64;0;-7
29-01-2019;16 - 17;526,28;517,54;U;526,28;526,28;517,54;2;0
29-01-2019;17 - 18;537,15;533,37;U;537,15;537,15;533,37;14;0
29-01-2019;18 - 19;543,59;543,59;;543,59;543,59;543,59;0;0
29-01-2019;19 - 20;508,66;508,66;;508,66;508,66;508,66;0;0
29-01-2019;20 - 21;433,56;433,56;;433,56;433,56;433,56;0;0
29-01-2019;21 - 22;429,72;416,09;U;429,72;429,72;416,09;13;0
29-01-2019;22 - 23;418,03;401,84;U;418,03;418,03;401,84;20;0
29-01-2019;23 - 00;406,84;392,95;U;406,84;406,84;392,95;20;0
30-01-2019;00 - 01;384,15;384,15;;384,15;384,15;384,15;0;0
30-01-2019;01 - 02;403,63;381,61;U;403,63;403,63;381,61;5;0
30-01-2019;02 - 03;407,47;378,4;U;407,47;407,47;378,4;5;0
30-01-2019;03 - 04;407,47;379,37;U;407,47;407,47;379,37;5;0
30-01-2019;04 - 05;408,34;384,22;U;408,34;408,34;384,22;5;0
30-01-2019;05 - 06;422,85;401,17;U;422,85;422,85;401,17;45;0
30-01-2019;06 - 07;476,66;388,85;U;476,66;476,66;388,85;43;0
30-01-2019;07 - 08;701,71;485,15;U;701,71;701,71;485,15;44;0
30-01-2019;08 - 09;701,71;508,89;U;701,71;701,71;508,89;36;0
30-01-2019;09 - 10;498,36;401,62;D;401,62;498,36;401,62;0;0
30-01-2019;10 - 11;461,29;415,05;U;461,29;461,29;440,88;5;0
30-01-2019;11 - 12;449,75;395,87;U;449,75;449,75;395,87;5;0
30-01-2019;12 - 13;430,53;404,53;U;430,53;430,53;404,53;11;0
30-01-2019;13 - 14;422,85;402,66;U;422,85;422,85;402,66;46;0
30-01-2019;14 - 15;422,85;401,84;U;422,85;422,85;401,84;110;0
30-01-2019;15 - 16;422,85;394,53;U;422,85;422,85;394,53;0;0
30-01-2019;16 - 17;393,03;393,03;;393,03;393,03;393,03;0;0
30-01-2019;17 - 18;451,56;451,56;;451,56;451,56;451,56;0;0
30-01-2019;18 - 19;449,75;425,65;U;449,75;449,75;425,65;0;0
30-01-2019;19 - 20;445,91;431,92;U;445,91;445,91;431,92;0;0
30-01-2019;20 - 21;422,85;373,4;U;422,85;422,85;373,4;0;0
30-01-2019;21 - 22;418,79;398,33;U;418,79;418,79;398,33;7;0
