Month;MunicipalityNo;CapacityGe100MW;CapacityLt100MW;OffshoreWindCapacity;OnshoreWindCapacity;SolarPowerCapacity;NumberGenerationUnitsGe100MW;NumberGenerationUnitsLt100MW;NumberOffshoreWindGenerators;NumberOnshoreWindGenerators;NumberSolarPanels
2019-12-01 00:00;159;;6.883;;;3.4376;0;4;0;0;0
2019-12-01 00:00;157;;;;;2.5935;0;0;0;0;274
2019-12-01 00:00;155;;0.03;;;1.0292;0;1;0;0;0
2019-12-01 00:00;153;;0.04;;;1.2378;0;1;0;0;0
2019-12-01 00:00;151;;5.245;;;5.3886;0;8;0;0;0
2019-12-01 00:00;147;;;;;1.705;0;0;0;0;91
2019-12-01 00:00;101;399.0;322.45;40.0;10.6543;15.1454;2;9;20;14;0
2019-12-01 00:00;1;;0.16;;;;0;8;0;0;0
2019-11-01 00:00;860;;98.668;;106.592;15.959;0;21;0;246;1680
2019-11-01 00:00;851;380.0;63.576;;159.6347;15.8561;1;36;0;201;3186
2019-11-01 00:00;849;;23.594;;160.8945;9.2303;0;17;0;206;1414
2019-11-01 00:00;846;;10.663;;74.6253;8.3982;0;15;0;81;1479
2019-11-01 00:00;840;;18.856;;48.87;5.6664;0;14;0;80;1286
2019-11-01 00:00;825;;0.0531;;0.18;7.4941;0;10;0;1;137
2019-11-01 00:00;820;;20.857;;109.324;6.3331;0;19;0;151;1438
2019-11-01 00:00;813;;63.612;7.6;49.08;9.6358;0;24;3;93;1565
2019-11-01 00:00;810;;50.788;;92.7002;7.141;0;22;0;103;1013
2019-11-01 00:00;791;;107.584;;61.719;18.3552;0;36;0;93;2933
2019-11-01 00:00;787;;28.696;;149.5869;53.3196;0;23;0;544;1945
2019-11-01 00:00;779;;33.092;;118.0688;12.818;0;28;0;177;2124
2019-11-01 00:00;773;;14.808;;78.7945;30.0315;0;12;0;176;673
2019-11-01 00:00;766;;12.995;;28.0065;9.9783;0;6;0;68;1917
2019-11-01 00:00;760;;74.446;;489.7229;33.4436;0;32;0;368;2171
2019-11-01 00:00;756;;48.52;;67.4045;8.0757;0;27;0;62;1161
2019-11-01 00:00;751;760.0;84.838;;11.4315;28.4553;2;24;0;35;4509
2019-11-01 00:00;746;;5.5876;;17.0575;8.398;0;9;0;20;1728
2019-11-01 00:00;741;;;23.0;11.407;1.4331;0;0;10;27;243
2019-11-01 00:00;740;;113.698;;20.341;26.437;0;14;0;49;2611
2019-11-01 00:00;730;;87.155;;158.5955;12.8606;0;10;0;144;1862
2019-11-01 00:00;727;;6.235;5.0;9.607;3.2758;0;5;10;14;679
2019-11-01 00:00;710;;22.3076;;34.969;7.1836;0;23;0;58;1243
2019-11-01 00:00;707;;25.5;399.6;52.679;5.6041;0;2;111;92;928
2019-11-01 00:00;706;;0.396;;18.8675;7.6513;0;3;0;47;1382
2019-11-01 00:00;671;;1.047;;50.356;3.785;0;1;0;94;705
2019-11-01 00:00;665;;31.69;45.2;150.078;44.4135;0;13;12;201;896
2019-11-01 00:00;661;;43.972;;215.3786;9.1801;0;10;0;191;1706
2019-11-01 00:00;657;;107.222;;126.5571;13.7473;0;17;0;146;1992
2019-11-01 00:00;630;;18.481;;53.6377;92.8637;0;11;0;79;3164
2019-11-01 00:00;621;;15.15;;34.377;12.5945;0;10;0;43;1811
2019-11-01 00:00;615;;40.911;;3.612;11.1872;0;6;0;15;2128
2019-11-01 00:00;607;427.0;34.672;;2.278;6.7931;1;6;0;8;874
2019-11-01 00:00;580;;5.788;;84.459;30.0305;0;13;0;108;1525
2019-11-01 00:00;575;;10.761;;61.132;8.7194;0;12;0;98;1307
2019-11-01 00:00;573;;20.04;;100.094;13.2687;0;18;0;140;1810
2019-11-01 00:00;563;;;;1.98;0.8074;0;0;0;3;151
2019-11-01 00:00;561;401.0;71.187;776.0;67.572;12.915;1;14;220;71;1868
2019-11-01 00:00;550;;77.007;;175.648;8.7277;0;41;0;339;1416
2019-11-01 00:00;540;;85.216;;14.0175;36.6948;0;16;0;36;1849
2019-11-01 00:00;530;;38.499;;92.599;6.2119;0;16;0;64;800
2019-11-01 00:00;510;;47.931;;40.788;10.385;0;27;0;67;1551
2019-11-01 00:00;492;;0.75;;12.026;1.4983;0;1;0;9;304
2019-11-01 00:00;482;;;;43.806;2.2564;0;0;0;67;339
2019-11-01 00:00;480;;22.254;;26.437;5.0673;0;14;0;54;850
2019-11-01 00:00;479;;26.451;;34.633;11.4658;0;14;0;53;1287
2019-11-01 00:00;461;372.0;130.685;;11.158;10.5738;1;38;0;17;1535
2019-11-01 00:00;450;;19.115;;28.993;3.2642;0;6;0;40;593
2019-11-01 00:00;440;;5.846;;24.951;3.2985;0;6;0;17;468
2019-11-01 00:00;430;;30.884;;15.779;9.2009;0;19;0;35;1414
2019-11-01 00:00;420;;36.064;;31.193;7.9466;0;19;0;58;1177
2019-11-01 00:00;410;;8.293;;13.6305;6.5565;0;8;0;26;1083
2019-11-01 00:00;400;;108.538;;37.1446;21.9004;0;9;0;88;1047
2019-11-01 00:00;390;;107.097;;17.8665;8.1183;0;13;0;59;1105
2019-11-01 00:00;376;;38.704;;59.0575;18.5183;0;7;0;144;1376
2019-11-01 00:00;370;;56.0532;;68.957;9.5079;0;29;0;88;1738
2019-11-01 00:00;360;;16.126;372.6;273.476;51.3811;0;3;162;206;968
2019-11-01 00:00;350;;3.251;;5.448;4.5401;0;2;0;19;709
2019-11-01 00:00;340;;10.013;;6.823;3.5933;0;6;0;9;617
2019-11-01 00:00;336;;6.952;;9.95;3.4245;0;5;0;28;626
2019-11-01 00:00;330;407.0;22.9547;21.0;44.278;10.1065;2;98;7;113;1420
2019-11-01 00:00;329;;12.048;;9.049;3.8509;0;4;0;19;592
2019-11-01 00:00;326;1057.0;33.0905;;80.831;52.6376;3;7;0;125;1320
2019-11-01 00:00;320;;7.71;;35.235;5.2465;0;4;0;45;834
2019-11-01 00:00;316;;8.371;;59.4791;15.1831;0;11;0;71;1210
2019-11-01 00:00;306;;13.072;;5.1721;5.7021;0;14;0;46;1018
2019-11-01 00:00;270;;17.545;;0.744;5.2062;0;7;0;24;979
2019-11-01 00:00;269;;3.0645;;0.616;2.5277;0;2;0;4;554
2019-11-01 00:00;265;;34.935;;8.045;10.8214;0;4;0;23;1289
2019-11-01 00:00;260;;0.015;;4.182;4.1903;0;1;0;11;649
2019-11-01 00:00;259;;43.493;;3.988;11.6393;0;14;0;12;1016
2019-11-01 00:00;253;;1.285;;0.371;5.1171;0;4;0;3;783
2019-11-01 00:00;250;520.0;164.032;;2.991;4.5622;2;12;0;11;834
2019-11-01 00:00;240;;13.929;;0.143;5.1787;0;8;0;5;895
2019-11-01 00:00;230;;4.692;;;4.5388;0;12;0;0;655
2019-11-01 00:00;223;;16.367;;;1.7002;0;3;0;0;213
2019-11-01 00:00;219;;86.494;;4.087;6.0472;0;10;0;12;815
2019-11-01 00:00;217;;78.4015;;0.046;3.9395;0;10;0;3;611
2019-11-01 00:00;210;;1.348;;;2.8821;0;3;0;0;428
2019-11-01 00:00;201;;4.697;;2.753;3.209;0;10;0;6;561
2019-11-01 00:00;190;;0.353;;;2.2702;0;2;0;0;444
2019-11-01 00:00;187;;;;0.001;0.7403;0;0;0;1;128
2019-11-01 00:00;185;;1.122;;;2.4575;0;2;0;0;451
2019-11-01 00:00;183;;;;0.011;0.9615;0;0;0;1;158
2019-11-01 00:00;175;;;;;1.7734;0;0;0;0;279
2019-11-01 00:00;173;;44.973;;;2.7772;0;13;0;0;353
2019-11-01 00:00;169;;1.042;;0.85;5.895;0;2;0;1;509
2019-11-01 00:00;167;699.0;117.064;10.8;2.005;4.9555;2;3;3;4;465
2019-11-01 00:00;165;;;;;1.1902;0;0;0;0;157
2019-11-01 00:00;163;;0.486;;;2.8538;0;1;0;0;330
2019-11-01 00:00;161;;41.79;;0.9;1.6191;0;3;0;3;214
2019-11-01 00:00;159;;6.883;;;3.3701;0;4;0;0;501
2019-11-01 00:00;157;;;;;2.5935;0;0;0;0;274
2019-11-01 00:00;155;;0.03;;;1.0268;0;1;0;0;181
2019-11-01 00:00;153;;0.04;;;1.2378;0;1;0;0;214
2019-11-01 00:00;151;;5.245;;;5.2981;0;8;0;0;549
2019-11-01 00:00;147;;;;;1.695;0;0;0;0;90
2019-11-01 00:00;101;399.0;322.45;40.0;10.6543;14.9083;2;9;20;14;1013
2019-11-01 00:00;1;;0.16;;;;0;8;0;0;0
2019-10-01 00:00;860;;99.716;;;;0;22;0;0;0
2019-10-01 00:00;851;380.0;57.624;;;;1;32;0;0;0
2019-10-01 00:00;849;;23.594;;;;0;17;0;0;0
2019-10-01 00:00;846;;10.663;;;;0;15;0;0;0
2019-10-01 00:00;840;;18.856;;;;0;14;0;0;0
2019-10-01 00:00;820;;20.857;;;;0;19;0;0;0
2019-10-01 00:00;813;;63.612;;;;0;24;0;0;0
2019-10-01 00:00;810;;50.788;;;;0;22;0;0;0
2019-10-01 00:00;791;;107.584;;;;0;36;0;0;0
2019-10-01 00:00;787;;28.696;;;;0;23;0;0;0
2019-10-01 00:00;779;;33.077;;;;0;27;0;0;0
2019-10-01 00:00;773;;14.808;;;;0;12;0;0;0
2019-10-01 00:00;766;;12.989;;;;0;5;0;0;0
2019-10-01 00:00;760;;74.446;;;;0;32;0;0;0
2019-10-01 00:00;756;;48.52;;;;0;27;0;0;0
2019-10-01 00:00;751;760.0;84.826;;;;2;22;0;0;0
2019-10-01 00:00;746;;5.5576;;;;0;7;0;0;0
2019-10-01 00:00;740;;113.694;;;;0;13;0;0;0
2019-10-01 00:00;730;;87.155;;;;0;10;0;0;0
2019-10-01 00:00;727;;6.235;;;;0;5;0;0;0
2019-10-01 00:00;710;;22.3016;;;;0;22;0;0;0
2019-10-01 00:00;707;;25.5;;;;0;2;0;0;0
2019-10-01 00:00;706;;0.39;;;;0;2;0;0;0
2019-10-01 00:00;671;;1.047;;;;0;1;0;0;0
2019-10-01 00:00;665;;31.69;;;;0;13;0;0;0
2019-10-01 00:00;661;;43.972;;;;0;10;0;0;0
2019-10-01 00:00;657;;106.516;;;;0;14;0;0;0
2019-10-01 00:00;630;;18.113;;;;0;9;0;0;0
2019-10-01 00:00;621;;15.15;;;;0;10;0;0;0
2019-10-01 00:00;615;;40.911;;;;0;6;0;0;0
2019-10-01 00:00;607;427.0;34.672;;;;1;6;0;0;0
2019-10-01 00:00;580;;5.788;;;;0;13;0;0;0
2019-10-01 00:00;575;;10.752;;;;0;11;0;0;0
2019-10-01 00:00;573;;20.04;;;;0;18;0;0;0
2019-10-01 00:00;561;401.0;71.607;;;;1;15;0;0;0
2019-10-01 00:00;550;;77.007;;;;0;41;0;0;0
2019-10-01 00:00;540;;85.216;;;;0;16;0;0;0
2019-10-01 00:00;530;;38.499;;;;0;16;0;0;0
2019-10-01 00:00;510;;47.931;;;;0;27;0;0;0
2019-10-01 00:00;492;;0.75;;;;0;1;0;0;0
2019-10-01 00:00;480;;22.248;;;;0;13;0;0;0
2019-10-01 00:00;479;;26.451;;;;0;14;0;0;0
2019-10-01 00:00;461;372.0;131.685;;;;1;39;0;0;0
2019-10-01 00:00;450;;2.815;;;;0;4;0;0;0
2019-10-01 00:00;440;;5.846;;;;0;6;0;0;0
2019-10-01 00:00;430;;30.884;;;;0;19;0;0;0
2019-10-01 00:00;420;;36.064;;;;0;19;0;0;0
2019-10-01 00:00;410;;8.293;;;;0;8;0;0;0
2019-10-01 00:00;400;;108.538;;;;0;9;0;0;0
2019-10-01 00:00;390;;107.097;;;;0;13;0;0;0
2019-10-01 00:00;376;;38.704;;;;0;7;0;0;0
2019-10-01 00:00;370;;57.703;;;;0;29;0;0;0
2019-10-01 00:00;360;;16.231;;;;0;7;0;0;0
2019-10-01 00:00;350;;3.251;;;;0;2;0;0;0
2019-10-01 00:00;340;;10.013;;;;0;6;0;0;0
2019-10-01 00:00;336;;6.952;;;;0;5;0;0;0
2019-10-01 00:00;330;407.0;22.566;;;;2;14;0;0;0
2019-10-01 00:00;329;;12.048;;;;0;4;0;0;0
2019-10-01 00:00;326;1057.0;33.084;;;;3;5;0;0;0
2019-10-01 00:00;320;;7.71;;;;0;4;0;0;0
2019-10-01 00:00;316;;8.371;;;;0;11;0;0;0
2019-10-01 00:00;306;;13.072;;;;0;14;0;0;0
2019-10-01 00:00;270;;17.545;;;;0;7;0;0;0
2019-10-01 00:00;269;;3.647;;;;0;2;0;0;0
2019-10-01 00:00;265;;34.935;;;;0;4;0;0;0
2019-10-01 00:00;260;;0.015;;;;0;1;0;0;0
2019-10-01 00:00;259;;44.993;;;;0;15;0;0;0
2019-10-01 00:00;253;;1.285;;;;0;4;0;0;0
2019-10-01 00:00;250;520.0;164.032;;;;2;12;0;0;0
2019-10-01 00:00;240;;13.929;;;;0;8;0;0;0
2019-10-01 00:00;230;;4.632;;;;0;11;0;0;0
2019-10-01 00:00;223;;16.367;;;;0;3;0;0;0
2019-10-01 00:00;219;;86.494;;;;0;10;0;0;0
2019-10-01 00:00;217;;78.394;;;;0;9;0;0;0
2019-10-01 00:00;210;;1.328;;;;0;2;0;0;0
2019-10-01 00:00;201;;4.657;;;;0;9;0;0;0
2019-10-01 00:00;190;;0.353;;;;0;2;0;0;0
2019-10-01 00:00;185;;1.122;;;;0;2;0;0;0
2019-10-01 00:00;173;;44.973;;;;0;13;0;0;0
2019-10-01 00:00;169;;1.042;;;;0;2;0;0;0
2019-10-01 00:00;167;699.0;117.064;;;;2;3;0;0;0
2019-10-01 00:00;163;;0.486;;;;0;1;0;0;0
2019-10-01 00:00;161;;41.79;;;;0;3;0;0;0
2019-10-01 00:00;159;;6.883;;;;0;4;0;0;0
2019-10-01 00:00;155;;0.03;;;;0;1;0;0;0
2019-10-01 00:00;153;;0.04;;;;0;1;0;0;0
2019-10-01 00:00;151;;5.245;;;;0;8;0;0;0
2019-10-01 00:00;101;399.0;362.45;;;;2;10;0;0;0
2019-10-01 00:00;1;;0.16;;;;0;8;0;0;0
2019-09-01 00:00;860;;99.452;;106.598;15.9251;0;21;0;247;1672
2019-09-01 00:00;851;380.0;57.624;;159.6347;15.8085;1;32;0;201;3169
2019-09-01 00:00;849;;23.594;;163.0945;9.2021;0;17;0;212;1409
2019-09-01 00:00;846;;10.663;;74.6253;8.3942;0;15;0;81;1478
2019-09-01 00:00;840;;18.856;;48.87;5.643;0;14;0;80;1276
2019-09-01 00:00;825;;0.0531;;0.18;7.4941;0;10;0;1;137
2019-09-01 00:00;820;;20.857;;109.324;6.3331;0;19;0;151;1438
2019-09-01 00:00;813;;63.612;7.6;49.08;9.6186;0;24;3;93;1561
2019-09-01 00:00;810;;50.788;;92.7002;7.1375;0;22;0;103;1011
2019-09-01 00:00;791;;107.584;;61.719;18.2549;0;36;0;93;2892
2019-09-01 00:00;787;;28.696;;157.3719;11.331;0;23;0;546;1942
2019-09-01 00:00;779;;33.077;;118.0688;12.85;0;27;0;177;2123
2019-09-01 00:00;773;;14.808;;78.7945;4.338;0;12;0;176;673
2019-09-01 00:00;766;;12.995;;28.0065;9.9693;0;6;0;68;1912
2019-09-01 00:00;760;;74.446;;489.9479;33.4316;0;32;0;369;2169
2019-09-01 00:00;756;;48.52;;67.4045;8.0329;0;27;0;62;1154
2019-09-01 00:00;751;760.0;84.838;;11.4315;28.0636;2;24;0;35;4464
2019-09-01 00:00;746;;5.5576;;17.0575;8.3177;0;7;0;20;1717
2019-09-01 00:00;741;;;23.0;11.407;1.4331;0;0;10;27;243
2019-09-01 00:00;740;;113.698;;20.341;26.3421;0;14;0;49;2592
2019-09-01 00:00;730;;88.286;;158.5955;12.8784;0;11;0;144;1859
2019-09-01 00:00;727;;6.235;5.0;9.607;3.2498;0;5;10;14;672
2019-09-01 00:00;710;;22.3016;;34.974;7.1543;0;22;0;59;1233
2019-09-01 00:00;707;;25.5;399.6;52.679;5.598;0;2;111;92;925
2019-09-01 00:00;706;;0.94;;18.8675;7.5886;0;3;0;47;1376
2019-09-01 00:00;671;;1.047;;50.356;3.7674;0;1;0;94;701
2019-09-01 00:00;665;;31.69;45.2;154.078;44.4135;0;13;12;202;896
2019-09-01 00:00;661;;48.772;;215.3786;9.1473;0;11;0;191;1701
2019-09-01 00:00;657;;108.366;;126.5571;13.7052;0;17;0;146;1983
2019-09-01 00:00;630;;18.113;;53.6377;92.8401;0;9;0;79;3152
2019-09-01 00:00;621;;15.161;;34.377;12.5688;0;11;0;43;1800
2019-09-01 00:00;615;;40.911;;3.612;11.1583;0;6;0;15;2122
2019-09-01 00:00;607;427.0;34.672;;2.278;6.7581;1;6;0;8;872
2019-09-01 00:00;580;;5.788;;84.959;30.0346;0;13;0;109;1525
2019-09-01 00:00;575;;10.752;;61.132;8.6948;0;11;0;98;1304
2019-09-01 00:00;573;;24.04;;100.094;13.2498;0;19;0;140;1808
2019-09-01 00:00;563;;;;1.98;0.8136;0;0;0;3;154
2019-09-01 00:00;561;401.0;71.607;776.0;77.097;12.8935;1;15;220;72;1865
2019-09-01 00:00;550;;77.007;;175.648;8.6837;0;41;0;339;1416
2019-09-01 00:00;540;;85.291;;14.0175;36.6797;0;17;0;36;1844
2019-09-01 00:00;530;;38.499;;92.599;8.1139;0;16;0;64;800
2019-09-01 00:00;510;;47.931;;40.788;10.3878;0;27;0;67;1550
2019-09-01 00:00;492;;0.75;;12.026;1.5013;0;1;0;9;304
2019-09-01 00:00;482;;;;43.806;2.2564;0;0;0;67;339
2019-09-01 00:00;480;;22.248;;26.437;5.0653;0;13;0;54;848
2019-09-01 00:00;479;;26.451;;34.633;11.4261;0;14;0;53;1279
2019-09-01 00:00;461;372.0;132.421;;11.158;10.5125;1;40;0;17;1524
2019-09-01 00:00;450;;24.015;;28.993;3.2532;0;7;0;40;587
2019-09-01 00:00;440;;5.846;;24.951;3.2888;0;6;0;17;464
2019-09-01 00:00;430;;30.884;;15.779;9.1967;0;19;0;35;1413
2019-09-01 00:00;420;;36.064;;31.193;7.9448;0;19;0;58;1176
2019-09-01 00:00;410;;8.293;;13.6305;6.5233;0;8;0;26;1077
2019-09-01 00:00;400;;108.538;;37.1446;21.8773;0;9;0;88;1044
2019-09-01 00:00;390;;107.097;;17.9665;7.9479;0;13;0;60;1100
2019-09-01 00:00;376;;38.704;;59.0775;18.5058;0;7;0;145;1374
2019-09-01 00:00;370;;57.703;;68.968;9.4268;0;29;0;89;1719
2019-09-01 00:00;360;;16.231;372.6;273.476;51.37;0;7;162;206;965
2019-09-01 00:00;350;;3.251;;5.448;4.5356;0;2;0;19;707
2019-09-01 00:00;340;;10.013;;6.823;3.4711;0;6;0;9;612
2019-09-01 00:00;336;;6.952;;9.95;3.3973;0;5;0;28;619
2019-09-01 00:00;330;407.0;22.9547;21.0;44.278;10.0566;2;98;7;113;1407
2019-09-01 00:00;329;;12.048;;9.049;3.8313;0;4;0;19;588
2019-09-01 00:00;326;1057.0;33.0905;;80.831;52.5229;3;7;0;125;1298
2019-09-01 00:00;320;;7.71;;35.235;5.1974;0;4;0;45;819
2019-09-01 00:00;316;;8.371;;59.4791;15.274;0;11;0;71;1195
2019-09-01 00:00;306;;13.072;;5.1721;5.6739;0;14;0;46;1012
2019-09-01 00:00;270;;17.545;;0.744;5.1406;0;7;0;24;971
2019-09-01 00:00;269;;3.6645;;0.616;2.507;0;3;0;4;548
2019-09-01 00:00;265;;34.935;;8.045;10.7485;0;4;0;23;1256
2019-09-01 00:00;260;;0.015;;4.182;4.1635;0;1;0;11;643
2019-09-01 00:00;259;;44.993;;3.988;11.5576;0;15;0;12;1002
2019-09-01 00:00;253;;1.285;;0.371;5.1063;0;4;0;3;777
2019-09-01 00:00;250;520.0;164.032;;2.991;4.5473;2;12;0;11;828
2019-09-01 00:00;240;;13.929;;0.142;5.1669;0;8;0;4;888
2019-09-01 00:00;230;;4.632;;;4.5132;0;11;0;0;649
2019-09-01 00:00;223;;16.367;;;1.6964;0;3;0;0;211
2019-09-01 00:00;219;;86.494;;4.087;6.0457;0;10;0;12;814
2019-09-01 00:00;217;;78.394;;0.046;3.9257;0;9;0;3;607
2019-09-01 00:00;210;;1.328;;;2.8637;0;2;0;0;426
2019-09-01 00:00;201;;4.657;;2.753;3.2734;0;9;0;6;560
2019-09-01 00:00;190;;0.353;;;2.2536;0;2;0;0;441
2019-09-01 00:00;187;;;;0.001;0.7403;0;0;0;1;128
2019-09-01 00:00;185;;1.122;;;2.444;0;2;0;0;438
2019-09-01 00:00;183;;;;0.011;0.9585;0;0;0;1;157
2019-09-01 00:00;175;;;;;1.7728;0;0;0;0;276
2019-09-01 00:00;173;;44.973;;;2.7706;0;13;0;0;349
2019-09-01 00:00;169;;1.042;;0.85;5.8709;0;2;0;1;495
2019-09-01 00:00;167;699.0;117.064;10.8;2.005;4.9341;2;3;3;4;460
2019-09-01 00:00;165;;;;;1.1932;0;0;0;0;157
2019-09-01 00:00;163;;0.486;;;2.8625;0;1;0;0;330
2019-09-01 00:00;161;;41.79;;0.9;1.6179;0;3;0;3;213
2019-09-01 00:00;159;;6.883;;;3.3297;0;4;0;0;494
2019-09-01 00:00;157;;;;;2.5856;0;0;0;0;271
2019-09-01 00:00;155;;0.03;;;1.0113;0;1;0;0;177
2019-09-01 00:00;153;;0.04;;;1.227;0;1;0;0;209
2019-09-01 00:00;151;;5.245;;;5.1534;0;8;0;0;541
2019-09-01 00:00;147;;;;;1.685;0;0;0;0;89
2019-09-01 00:00;101;250.0;362.45;40.0;10.6543;14.7996;1;10;20;14;996
2019-09-01 00:00;1;;0.16;;;;0;8;0;0;0
2019-08-01 00:00;860;;99.452;;106.608;15.9199;0;21;0;248;1670
2019-08-01 00:00;851;380.0;57.624;;159.6347;15.7427;1;32;0;201;3158
2019-08-01 00:00;849;;23.594;;163.0945;9.1805;0;17;0;212;1408
2019-08-01 00:00;846;;10.663;;74.6253;8.3892;0;15;0;81;1477
2019-08-01 00:00;840;;18.856;;48.87;5.6402;0;14;0;80;1274
2019-08-01 00:00;825;;0.0531;;0.18;7.4941;0;10;0;1;137
2019-08-01 00:00;820;;20.857;;109.324;6.3223;0;19;0;151;1436
2019-08-01 00:00;813;;63.658;7.6;49.08;9.6138;0;25;3;93;1560
2019-08-01 00:00;810;;50.788;;92.7002;7.136;0;22;0;103;1010
2019-08-01 00:00;791;;107.585;;61.719;18.2332;0;37;0;93;2890
2019-08-01 00:00;787;;28.696;;152.9469;11.3203;0;23;0;544;1938
2019-08-01 00:00;779;;33.077;;118.0688;12.8347;0;27;0;177;2120
2019-08-01 00:00;773;;14.808;;78.7945;4.338;0;12;0;176;673
2019-08-01 00:00;766;;12.995;;28.0065;9.9479;0;6;0;68;1909
2019-08-01 00:00;760;;71.446;;490.1729;33.4185;0;31;0;370;2166
2019-08-01 00:00;756;;48.52;;67.4045;8.0054;0;27;0;62;1151
2019-08-01 00:00;751;760.0;84.838;;11.4315;27.8876;2;24;0;35;4447
2019-08-01 00:00;746;;5.5576;;17.0575;8.3167;0;7;0;20;1716
2019-08-01 00:00;741;;;23.0;11.407;1.4312;0;0;10;27;242
2019-08-01 00:00;740;;113.698;;20.341;26.3391;0;14;0;49;2590
2019-08-01 00:00;730;;87.566;;158.5855;12.8464;0;9;0;143;1853
2019-08-01 00:00;727;;6.235;5.0;9.607;3.2498;0;5;10;14;672
2019-08-01 00:00;710;;22.3016;;34.974;7.1473;0;22;0;59;1231
2019-08-01 00:00;707;;25.5;399.6;52.669;5.598;0;2;111;91;925
2019-08-01 00:00;706;;0.94;;18.8675;7.5866;0;3;0;47;1375
2019-08-01 00:00;671;;1.047;;50.356;3.7534;0;1;0;94;699
2019-08-01 00:00;665;;31.69;45.2;157.678;44.4135;0;13;12;203;896
2019-08-01 00:00;661;;48.772;;215.3786;9.1257;0;11;0;191;1696
2019-08-01 00:00;657;;108.366;;126.5571;13.691;0;17;0;146;1976
2019-08-01 00:00;630;;18.113;;53.6377;92.8241;0;9;0;79;3148
2019-08-01 00:00;621;;15.161;;34.377;12.5646;0;11;0;43;1799
2019-08-01 00:00;615;;40.911;;3.612;11.1326;0;6;0;15;2112
2019-08-01 00:00;607;427.0;34.672;;2.278;6.7529;1;6;0;8;870
2019-08-01 00:00;580;;5.788;;84.959;30.0346;0;13;0;109;1525
2019-08-01 00:00;575;;10.752;;61.132;8.6906;0;11;0;98;1303
2019-08-01 00:00;573;;24.04;;100.094;13.2462;0;19;0;140;1807
2019-08-01 00:00;563;;;;1.98;0.8136;0;0;0;3;154
2019-08-01 00:00;561;401.0;71.607;776.0;77.097;12.8893;1;15;220;72;1863
2019-08-01 00:00;550;;77.307;;175.648;8.6677;0;42;0;339;1414
2019-08-01 00:00;540;;85.291;;14.0175;36.6503;0;17;0;36;1841
2019-08-01 00:00;530;;38.499;;92.599;8.0969;0;16;0;64;799
2019-08-01 00:00;510;;47.931;;40.788;10.3878;0;27;0;67;1550
2019-08-01 00:00;492;;0.75;;12.026;1.5013;0;1;0;9;304
2019-08-01 00:00;482;;;;43.806;2.2564;0;0;0;67;339
2019-08-01 00:00;480;;22.248;;26.437;5.0603;0;13;0;54;847
2019-08-01 00:00;479;;26.451;;34.633;11.4231;0;14;0;53;1278
2019-08-01 00:00;461;372.0;132.421;;11.158;10.4935;1;40;0;17;1517
2019-08-01 00:00;450;;24.015;;28.993;3.2532;0;7;0;40;587
2019-08-01 00:00;440;;5.846;;24.951;3.2852;0;6;0;17;463
2019-08-01 00:00;430;;30.884;;15.779;9.1931;0;19;0;35;1412
2019-08-01 00:00;420;;36.064;;31.193;7.9048;0;19;0;58;1175
2019-08-01 00:00;410;;8.293;;13.6305;6.5173;0;8;0;26;1076
2019-08-01 00:00;400;;105.544;;37.1446;21.8154;0;8;0;88;1040
2019-08-01 00:00;390;;107.097;;17.9665;7.9434;0;13;0;60;1099
2019-08-01 00:00;376;;38.704;;59.0675;18.4998;0;7;0;144;1373
2019-08-01 00:00;370;;57.703;;68.968;9.4195;0;29;0;89;1717
2019-08-01 00:00;360;;16.231;372.6;273.476;51.37;0;7;162;206;965
2019-08-01 00:00;350;;3.251;;5.448;4.5281;0;2;0;19;705
2019-08-01 00:00;340;;10.013;;6.823;3.4711;0;6;0;9;612
2019-08-01 00:00;336;;6.952;;9.9465;3.3973;0;5;0;27;619
2019-08-01 00:00;330;407.0;22.9547;21.0;44.278;10.0061;2;98;7;113;1404
2019-08-01 00:00;329;;12.048;;9.049;3.8268;0;4;0;19;587
2019-08-01 00:00;326;1057.0;33.0905;;80.821;52.5229;3;7;0;124;1298
2019-08-01 00:00;320;;7.71;;35.01;5.1974;0;4;0;44;819
2019-08-01 00:00;316;;8.371;;59.4776;15.274;0;11;0;70;1192
2019-08-01 00:00;306;;13.072;;5.1621;5.6739;0;14;0;45;1012
2019-08-01 00:00;270;;17.545;;0.744;5.1406;0;7;0;24;971
2019-08-01 00:00;269;;3.6645;;0.616;2.505;0;3;0;4;547
2019-08-01 00:00;265;;34.935;;8.045;10.7227;0;4;0;23;1255
2019-08-01 00:00;260;;0.015;;4.182;4.1635;0;1;0;11;643
2019-08-01 00:00;259;;44.993;;3.988;11.5536;0;15;0;12;1001
2019-08-01 00:00;253;;1.285;;0.371;5.1051;0;4;0;3;776
2019-08-01 00:00;250;520.0;164.032;;2.991;4.5433;2;12;0;11;827
2019-08-01 00:00;240;;13.929;;0.142;5.1671;0;8;0;4;887
2019-08-01 00:00;230;;4.632;;;4.5098;0;11;0;0;646
2019-08-01 00:00;223;;16.367;;;1.6561;0;3;0;0;208
2019-08-01 00:00;219;;86.494;;4.087;5.9407;0;10;0;12;813
2019-08-01 00:00;217;;78.394;;0.046;3.8845;0;9;0;3;605
2019-08-01 00:00;210;;1.328;;;2.8637;0;2;0;0;426
2019-08-01 00:00;201;;4.657;;2.753;3.2734;0;9;0;6;560
