date;Hours;Up;Down
03-02-2017;07 - 08;0;0
03-02-2017;08 - 09;0;0
03-02-2017;09 - 10;0;0
03-02-2017;10 - 11;0;0
03-02-2017;11 - 12;0;0
03-02-2017;12 - 13;0;0
03-02-2017;13 - 14;0;0
03-02-2017;14 - 15;0;0
03-02-2017;15 - 16;0;0
03-02-2017;16 - 17;0;0
03-02-2017;17 - 18;0;0
03-02-2017;18 - 19;0;0
03-02-2017;19 - 20;0;0
03-02-2017;20 - 21;0;0
03-02-2017;21 - 22;0;0
03-02-2017;22 - 23;0;0
03-02-2017;23 - 00;0;0
04-02-2017;00 - 01;0;0
04-02-2017;01 - 02;0;0
04-02-2017;02 - 03;0;0
04-02-2017;03 - 04;0;0
04-02-2017;04 - 05;0;0
04-02-2017;05 - 06;0;0
04-02-2017;06 - 07;0;0
04-02-2017;07 - 08;0;0
04-02-2017;08 - 09;0;0
04-02-2017;09 - 10;0;0
04-02-2017;10 - 11;0;0
04-02-2017;11 - 12;0;0
04-02-2017;12 - 13;0;0
04-02-2017;13 - 14;0;0
04-02-2017;14 - 15;0;0
04-02-2017;15 - 16;0;0
04-02-2017;16 - 17;0;0
04-02-2017;17 - 18;0;0
04-02-2017;18 - 19;0;0
04-02-2017;19 - 20;0;0
04-02-2017;20 - 21;0;0
04-02-2017;21 - 22;0;0
04-02-2017;22 - 23;0;0
04-02-2017;23 - 00;0;0
05-02-2017;00 - 01;0;0
05-02-2017;01 - 02;0;0
05-02-2017;02 - 03;0;0
05-02-2017;03 - 04;0;0
05-02-2017;04 - 05;0;0
05-02-2017;05 - 06;0;0
05-02-2017;06 - 07;0;0
05-02-2017;07 - 08;0;0
05-02-2017;08 - 09;0;0
05-02-2017;09 - 10;0;0
05-02-2017;10 - 11;0;0
05-02-2017;11 - 12;0;0
05-02-2017;12 - 13;0;0
05-02-2017;13 - 14;0;0
05-02-2017;14 - 15;0;0
05-02-2017;15 - 16;0;0
05-02-2017;16 - 17;0;0
05-02-2017;17 - 18;0;0
05-02-2017;18 - 19;0;0
05-02-2017;19 - 20;0;0
05-02-2017;20 - 21;0;0
05-02-2017;21 - 22;0;0
05-02-2017;22 - 23;0;0
05-02-2017;23 - 00;0;0
06-02-2017;00 - 01;0;0
06-02-2017;01 - 02;0;0
06-02-2017;02 - 03;0;0
06-02-2017;03 - 04;0;0
06-02-2017;04 - 05;0;0
06-02-2017;05 - 06;0;263,6
06-02-2017;06 - 07;0;353,6
06-02-2017;07 - 08;0;507,8
06-02-2017;08 - 09;0;679,8
06-02-2017;09 - 10;0;764,9
06-02-2017;10 - 11;0;713,3
06-02-2017;11 - 12;0;631,1
06-02-2017;12 - 13;0;715,6
06-02-2017;13 - 14;0;742,8
06-02-2017;14 - 15;0;733,7
06-02-2017;15 - 16;0;403,4
06-02-2017;16 - 17;0;475,7
06-02-2017;17 - 18;0;457,2
06-02-2017;18 - 19;0;295,9
06-02-2017;19 - 20;0;316,8
06-02-2017;20 - 21;0;226,4
06-02-2017;21 - 22;0;135
06-02-2017;22 - 23;0;239,2
06-02-2017;23 - 00;0;611,8
07-02-2017;00 - 01;0;681,8
07-02-2017;01 - 02;0;617,7
07-02-2017;02 - 03;0;655,7
07-02-2017;03 - 04;0;654,4
07-02-2017;04 - 05;0;672,1
07-02-2017;05 - 06;0;674,7
07-02-2017;06 - 07;0;689,3
07-02-2017;07 - 08;0;690,8
07-02-2017;08 - 09;0;692,5
07-02-2017;09 - 10;0;716,5
07-02-2017;10 - 11;0;669,1
07-02-2017;11 - 12;0;682,7
07-02-2017;12 - 13;0;660,8
07-02-2017;13 - 14;0;658,2
07-02-2017;14 - 15;0;648,1
07-02-2017;15 - 16;0;685,7
07-02-2017;16 - 17;0;710,3
07-02-2017;17 - 18;0;679,8
07-02-2017;18 - 19;0;693,8
07-02-2017;19 - 20;0;704,6
07-02-2017;20 - 21;0;778,1
07-02-2017;21 - 22;0;790,7
07-02-2017;22 - 23;0;800,9
07-02-2017;23 - 00;0;777,3
08-02-2017;00 - 01;0;789,3
08-02-2017;01 - 02;0;797,8
08-02-2017;02 - 03;0;794,2
08-02-2017;03 - 04;0;782,4
08-02-2017;04 - 05;0;770,1
08-02-2017;05 - 06;0;777,3
08-02-2017;06 - 07;0;793,7
08-02-2017;07 - 08;0;780
08-02-2017;08 - 09;0;793,5
08-02-2017;09 - 10;0;792,3
08-02-2017;10 - 11;0;786,2
08-02-2017;11 - 12;0;774,9
08-02-2017;12 - 13;0;578,2
08-02-2017;13 - 14;0;572
08-02-2017;14 - 15;0;294,6
08-02-2017;15 - 16;0;285,9
08-02-2017;16 - 17;0;186,9
08-02-2017;17 - 18;0;189,8
08-02-2017;18 - 19;0;0
08-02-2017;19 - 20;0;0
08-02-2017;20 - 21;0;0
08-02-2017;21 - 22;0;0
08-02-2017;22 - 23;0;0
08-02-2017;23 - 00;0;0
09-02-2017;00 - 01;0;0
09-02-2017;01 - 02;0;0
09-02-2017;02 - 03;0;0
09-02-2017;03 - 04;0;0
09-02-2017;04 - 05;0;0
09-02-2017;05 - 06;0;0
09-02-2017;06 - 07;0;0
09-02-2017;07 - 08;0;0
09-02-2017;08 - 09;0;0
09-02-2017;09 - 10;0;0
09-02-2017;10 - 11;0;0
09-02-2017;11 - 12;0;0
09-02-2017;12 - 13;0;0
09-02-2017;13 - 14;0;102,8
09-02-2017;14 - 15;0;179
09-02-2017;15 - 16;0;378,1
09-02-2017;16 - 17;0;302,5
09-02-2017;17 - 18;0;358,3
09-02-2017;18 - 19;0;376,1
09-02-2017;19 - 20;0;361,2
09-02-2017;20 - 21;0;482,8
09-02-2017;21 - 22;0;471
09-02-2017;22 - 23;0;594,6
09-02-2017;23 - 00;0;492,5
10-02-2017;00 - 01;0;561
10-02-2017;01 - 02;0;449,3
10-02-2017;02 - 03;0;483,9
10-02-2017;03 - 04;0;539,2
10-02-2017;04 - 05;0;474
10-02-2017;05 - 06;0;428,3
10-02-2017;06 - 07;0;554,8
10-02-2017;07 - 08;0;501,2
10-02-2017;08 - 09;0;608,3
10-02-2017;09 - 10;0;626,8
10-02-2017;10 - 11;0;634,3
10-02-2017;11 - 12;0;644,6
10-02-2017;12 - 13;0;645,2
10-02-2017;13 - 14;0;650,6
10-02-2017;14 - 15;0;658
10-02-2017;15 - 16;0;667,9
10-02-2017;16 - 17;0;732,3
10-02-2017;17 - 18;0;715,3
10-02-2017;18 - 19;0;899,8
10-02-2017;19 - 20;0;902,6
10-02-2017;20 - 21;0;907,8
10-02-2017;21 - 22;0;914,3
10-02-2017;22 - 23;0;880,4
10-02-2017;23 - 00;0;826
11-02-2017;00 - 01;0;984,9
11-02-2017;01 - 02;0;945,3
11-02-2017;02 - 03;0;991
11-02-2017;03 - 04;0;993
11-02-2017;04 - 05;0;1178,8
11-02-2017;05 - 06;0;1190,8
11-02-2017;06 - 07;0;1180,1
11-02-2017;07 - 08;0;1165,6
11-02-2017;08 - 09;0;1062,3
11-02-2017;09 - 10;0;1114,9
11-02-2017;10 - 11;0;1088,9
11-02-2017;11 - 12;0;1061,8
11-02-2017;12 - 13;0;1137,7
11-02-2017;13 - 14;0;1100,8
11-02-2017;14 - 15;0;980,2
11-02-2017;15 - 16;0;965,7
11-02-2017;16 - 17;0;979,7
11-02-2017;17 - 18;0;972,1
11-02-2017;18 - 19;0;971,6
11-02-2017;19 - 20;0;911,3
11-02-2017;20 - 21;0;828,6
11-02-2017;21 - 22;0;947,4
11-02-2017;22 - 23;0;970,5
11-02-2017;23 - 00;0;986,9
12-02-2017;00 - 01;0;985
12-02-2017;01 - 02;0;962
12-02-2017;02 - 03;0;984,8
12-02-2017;03 - 04;0;954,9
12-02-2017;04 - 05;0;597,2
12-02-2017;05 - 06;0;719,3
12-02-2017;06 - 07;0;420,2
12-02-2017;07 - 08;0;0
12-02-2017;08 - 09;0;1019,3
12-02-2017;09 - 10;0;1055,3
12-02-2017;10 - 11;0;984
12-02-2017;11 - 12;0;973,3
12-02-2017;12 - 13;0;0
12-02-2017;13 - 14;0;0
12-02-2017;14 - 15;0;0
12-02-2017;15 - 16;0;408,9
12-02-2017;16 - 17;0;721
12-02-2017;17 - 18;0;765,3
12-02-2017;18 - 19;0;784,9
12-02-2017;19 - 20;0;771,8
12-02-2017;20 - 21;0;596,5
12-02-2017;21 - 22;0;712,3
12-02-2017;22 - 23;0;632,4
12-02-2017;23 - 00;0;713,4
13-02-2017;00 - 01;0;749,7
13-02-2017;01 - 02;0;587,3
13-02-2017;02 - 03;0;356,6
13-02-2017;03 - 04;0;418,8
13-02-2017;04 - 05;0;438,3
13-02-2017;05 - 06;0;422,9
13-02-2017;06 - 07;0;429,1
13-02-2017;07 - 08;0;564,6
13-02-2017;08 - 09;0;395,1
13-02-2017;09 - 10;0;469,8
13-02-2017;10 - 11;0;457,3
13-02-2017;11 - 12;0;503,6
13-02-2017;12 - 13;0;478,1
13-02-2017;13 - 14;0;338,9
13-02-2017;14 - 15;0;366,9
13-02-2017;15 - 16;0;440,2
13-02-2017;16 - 17;0;436,9
13-02-2017;17 - 18;0;434,8
13-02-2017;18 - 19;0;458,3
13-02-2017;19 - 20;0;475,4
13-02-2017;20 - 21;0;389,3
13-02-2017;21 - 22;0;97,3
13-02-2017;22 - 23;0;141,4
13-02-2017;23 - 00;0;137,3
14-02-2017;00 - 01;0;0
14-02-2017;01 - 02;0;0
14-02-2017;02 - 03;0;0
14-02-2017;03 - 04;0;0
14-02-2017;04 - 05;0;0
14-02-2017;05 - 06;0;0
14-02-2017;06 - 07;27,5;0
14-02-2017;07 - 08;0;0
14-02-2017;08 - 09;0;0
14-02-2017;09 - 10;0;0
14-02-2017;10 - 11;0;0
14-02-2017;11 - 12;0;0
14-02-2017;12 - 13;0;0
14-02-2017;13 - 14;0;0
14-02-2017;14 - 15;0;0
14-02-2017;15 - 16;0;0
14-02-2017;16 - 17;0;0
14-02-2017;17 - 18;0;0
14-02-2017;18 - 19;0;0
14-02-2017;19 - 20;0;0
14-02-2017;20 - 21;0;147,3
14-02-2017;21 - 22;0;129,3
14-02-2017;22 - 23;0;0
14-02-2017;23 - 00;0;0
15-02-2017;00 - 01;0;0
15-02-2017;01 - 02;0;0
15-02-2017;02 - 03;0;0
15-02-2017;03 - 04;0;0
15-02-2017;04 - 05;0;0
15-02-2017;05 - 06;0;0
15-02-2017;06 - 07;0;0
15-02-2017;07 - 08;0;0
15-02-2017;08 - 09;0;0
15-02-2017;09 - 10;0;0
15-02-2017;10 - 11;0;0
15-02-2017;11 - 12;0;0
15-02-2017;12 - 13;0;0
15-02-2017;13 - 14;0;0
15-02-2017;14 - 15;0;0
15-02-2017;15 - 16;0;0
15-02-2017;16 - 17;0;0
15-02-2017;17 - 18;0;0
15-02-2017;18 - 19;0;0
15-02-2017;19 - 20;0;0
15-02-2017;20 - 21;0;0
15-02-2017;21 - 22;0;0
15-02-2017;22 - 23;0;0
15-02-2017;23 - 00;0;0
16-02-2017;00 - 01;0;0
16-02-2017;01 - 02;0;216,5
16-02-2017;02 - 03;0;0
16-02-2017;03 - 04;0;0
16-02-2017;04 - 05;0;0
16-02-2017;05 - 06;0;0
16-02-2017;06 - 07;0;0
16-02-2017;07 - 08;0;289,3
16-02-2017;08 - 09;0;278,8
16-02-2017;09 - 10;0;312,8
16-02-2017;10 - 11;0;220,8
16-02-2017;11 - 12;0;157,9
16-02-2017;12 - 13;0;61,6
16-02-2017;13 - 14;0;188,7
16-02-2017;14 - 15;0;0
16-02-2017;15 - 16;0;0
16-02-2017;16 - 17;0;0
16-02-2017;17 - 18;0;0
16-02-2017;18 - 19;0;0
16-02-2017;19 - 20;0;0
16-02-2017;20 - 21;0;0
16-02-2017;21 - 22;0;0
16-02-2017;22 - 23;0;0
16-02-2017;23 - 00;0;0
17-02-2017;00 - 01;0;0
17-02-2017;01 - 02;0;0
17-02-2017;02 - 03;0;0
17-02-2017;03 - 04;0;0
17-02-2017;04 - 05;0;0
17-02-2017;05 - 06;0;0
17-02-2017;06 - 07;0;0
17-02-2017;07 - 08;0;0
17-02-2017;08 - 09;0;0
17-02-2017;09 - 10;0;0
17-02-2017;10 - 11;0;0
17-02-2017;11 - 12;0;0
17-02-2017;12 - 13;0;0
17-02-2017;13 - 14;0;0
17-02-2017;14 - 15;0;0
17-02-2017;15 - 16;0;0
17-02-2017;16 - 17;0;0
17-02-2017;17 - 18;0;0
17-02-2017;18 - 19;0;0
17-02-2017;19 - 20;0;0
17-02-2017;20 - 21;0;0
17-02-2017;21 - 22;0;0
17-02-2017;22 - 23;0;0
17-02-2017;23 - 00;0;0
18-02-2017;00 - 01;0;0
18-02-2017;01 - 02;0;0
18-02-2017;02 - 03;0;0
18-02-2017;03 - 04;0;0
18-02-2017;04 - 05;0;0
18-02-2017;05 - 06;0;0
18-02-2017;06 - 07;0;0
18-02-2017;07 - 08;0;0
18-02-2017;08 - 09;0;0
18-02-2017;09 - 10;0;0
18-02-2017;10 - 11;0;0
18-02-2017;11 - 12;0;0
18-02-2017;12 - 13;0;0
18-02-2017;13 - 14;0;0
18-02-2017;14 - 15;0;0
18-02-2017;15 - 16;0;0
18-02-2017;16 - 17;0;0
18-02-2017;17 - 18;0;0
18-02-2017;18 - 19;0;0
18-02-2017;19 - 20;0;0
18-02-2017;20 - 21;0;0
18-02-2017;21 - 22;0;0
18-02-2017;22 - 23;0;0
18-02-2017;23 - 00;0;262,5
19-02-2017;00 - 01;0;0
19-02-2017;01 - 02;0;0
19-02-2017;02 - 03;0;0
19-02-2017;03 - 04;0;0
19-02-2017;04 - 05;0;0
19-02-2017;05 - 06;0;0
19-02-2017;06 - 07;0;0
19-02-2017;07 - 08;0;0
19-02-2017;08 - 09;0;0
19-02-2017;09 - 10;0;0
19-02-2017;10 - 11;0;0
19-02-2017;11 - 12;0;0
19-02-2017;12 - 13;0;0
19-02-2017;13 - 14;0;0
19-02-2017;14 - 15;0;0
19-02-2017;15 - 16;0;0
19-02-2017;16 - 17;0;0
19-02-2017;17 - 18;0;0
19-02-2017;18 - 19;0;0
19-02-2017;19 - 20;0;0
19-02-2017;20 - 21;0;0
19-02-2017;21 - 22;0;0
19-02-2017;22 - 23;0;0
19-02-2017;23 - 00;0;0
20-02-2017;00 - 01;0;279,3
20-02-2017;01 - 02;0;318,7
20-02-2017;02 - 03;0;281,6
20-02-2017;03 - 04;0;323
20-02-2017;04 - 05;0;309,4
20-02-2017;05 - 06;0;308,3
20-02-2017;06 - 07;0;123,9
20-02-2017;07 - 08;0;0
20-02-2017;08 - 09;0;0
20-02-2017;09 - 10;0;0
20-02-2017;10 - 11;0;0
20-02-2017;11 - 12;0;0
20-02-2017;12 - 13;0;59,3
20-02-2017;13 - 14;0;195,6
20-02-2017;14 - 15;0;275,3
20-02-2017;15 - 16;0;283,6
20-02-2017;16 - 17;0;326,4
20-02-2017;17 - 18;0;241,9
20-02-2017;18 - 19;0;145,8
20-02-2017;19 - 20;0;312
20-02-2017;20 - 21;0;390,8
20-02-2017;21 - 22;0;422,1
20-02-2017;22 - 23;0;458,8
20-02-2017;23 - 00;0;171,1
21-02-2017;00 - 01;0;0
21-02-2017;01 - 02;0;190
21-02-2017;02 - 03;0;231,1
21-02-2017;03 - 04;0;0
21-02-2017;04 - 05;0;0
21-02-2017;05 - 06;0;67,7
21-02-2017;06 - 07;0;0
21-02-2017;07 - 08;0;0
21-02-2017;08 - 09;0;0
21-02-2017;09 - 10;0;0
21-02-2017;10 - 11;0;0
21-02-2017;11 - 12;0;0
21-02-2017;12 - 13;0;0
21-02-2017;13 - 14;0;0
21-02-2017;14 - 15;0;0
21-02-2017;15 - 16;0;64,6
21-02-2017;16 - 17;0;128,8
21-02-2017;17 - 18;0;40
21-02-2017;18 - 19;0;49,5
21-02-2017;19 - 20;0;0
21-02-2017;20 - 21;0;0
21-02-2017;21 - 22;0;0
21-02-2017;22 - 23;0;160,4
21-02-2017;23 - 00;0;163,9
22-02-2017;00 - 01;0;643,6
22-02-2017;01 - 02;0;548,2
22-02-2017;02 - 03;0;633,8
22-02-2017;03 - 04;0;640,1
22-02-2017;04 - 05;0;654,3
22-02-2017;05 - 06;0;639,2
22-02-2017;06 - 07;0;436,7
22-02-2017;07 - 08;0;350,5
22-02-2017;08 - 09;0;446,3
22-02-2017;09 - 10;0;294,6
22-02-2017;10 - 11;0;546,2
22-02-2017;11 - 12;0;470,9
22-02-2017;12 - 13;0;598,4
22-02-2017;13 - 14;0;410,6
22-02-2017;14 - 15;0;470,3
22-02-2017;15 - 16;0;389,3
22-02-2017;16 - 17;0;428,4
22-02-2017;17 - 18;0;456,7
22-02-2017;18 - 19;0;69,4
22-02-2017;19 - 20;0;0
22-02-2017;20 - 21;0;0
22-02-2017;21 - 22;0;0
22-02-2017;22 - 23;0;52,3
22-02-2017;23 - 00;0;181,9
23-02-2017;00 - 01;0;146,4
23-02-2017;01 - 02;0;280,1
23-02-2017;02 - 03;0;491,2
23-02-2017;03 - 04;0;0
23-02-2017;04 - 05;0;0
23-02-2017;05 - 06;0;0
23-02-2017;06 - 07;0;0
23-02-2017;07 - 08;0;0
23-02-2017;08 - 09;0;0
23-02-2017;09 - 10;0;0
23-02-2017;10 - 11;0;0
23-02-2017;11 - 12;0;0
23-02-2017;12 - 13;0;0
23-02-2017;13 - 14;0;0
23-02-2017;14 - 15;0;0
23-02-2017;15 - 16;0;0
23-02-2017;16 - 17;0;0
23-02-2017;17 - 18;0;0
23-02-2017;18 - 19;0;0
23-02-2017;19 - 20;0;0
23-02-2017;20 - 21;0;0
23-02-2017;21 - 22;0;0
23-02-2017;22 - 23;0;0
23-02-2017;23 - 00;0;0
24-02-2017;00 - 01;0;0
24-02-2017;01 - 02;0;0
24-02-2017;02 - 03;0;0
24-02-2017;03 - 04;0;0
24-02-2017;04 - 05;0;0
24-02-2017;05 - 06;0;0
24-02-2017;06 - 07;0;0
24-02-2017;07 - 08;0;0
24-02-2017;08 - 09;0;0
24-02-2017;09 - 10;0;0
24-02-2017;10 - 11;0;0
24-02-2017;11 - 12;0;0
24-02-2017;12 - 13;0;0
24-02-2017;13 - 14;0;0
24-02-2017;14 - 15;0;0
24-02-2017;15 - 16;0;0
24-02-2017;16 - 17;0;0
24-02-2017;17 - 18;0;0
24-02-2017;18 - 19;0;0
24-02-2017;19 - 20;0;0
24-02-2017;20 - 21;0;0
24-02-2017;21 - 22;0;353,9
24-02-2017;22 - 23;0;528,2
24-02-2017;23 - 00;0;332,8
25-02-2017;00 - 01;0;0
25-02-2017;01 - 02;0;0
25-02-2017;02 - 03;0;34
25-02-2017;03 - 04;0;0
25-02-2017;04 - 05;0;0
25-02-2017;05 - 06;0;2,1
25-02-2017;06 - 07;0;0
25-02-2017;07 - 08;0;0
25-02-2017;08 - 09;0;0
25-02-2017;09 - 10;0;0
25-02-2017;10 - 11;0;0
25-02-2017;11 - 12;0;0
25-02-2017;12 - 13;0;0
25-02-2017;13 - 14;0;0
25-02-2017;14 - 15;0;0
25-02-2017;15 - 16;0;133,3
25-02-2017;16 - 17;0;81,7
25-02-2017;17 - 18;0;188,8
25-02-2017;18 - 19;0;177,3
25-02-2017;19 - 20;0;155,3
25-02-2017;20 - 21;0;256,9
25-02-2017;21 - 22;0;305,9
25-02-2017;22 - 23;0;283,9
25-02-2017;23 - 00;0;223,5
26-02-2017;00 - 01;0;39,7
26-02-2017;01 - 02;0;209,3
26-02-2017;02 - 03;0;206,1
26-02-2017;03 - 04;0;217,1
26-02-2017;04 - 05;0;270,7
26-02-2017;05 - 06;0;71,5
26-02-2017;06 - 07;0;0
26-02-2017;07 - 08;0;0
26-02-2017;08 - 09;0;0
26-02-2017;09 - 10;0;0
26-02-2017;10 - 11;0;0
26-02-2017;11 - 12;0;0
26-02-2017;12 - 13;0;0
26-02-2017;13 - 14;0;0
26-02-2017;14 - 15;0;0
26-02-2017;15 - 16;0;0
26-02-2017;16 - 17;0;0
26-02-2017;17 - 18;0;0
26-02-2017;18 - 19;0;0
26-02-2017;19 - 20;0;0
26-02-2017;20 - 21;0;0
26-02-2017;21 - 22;0;0
26-02-2017;22 - 23;1,3;0
26-02-2017;23 - 00;0;0
27-02-2017;00 - 01;0;0
27-02-2017;01 - 02;0;0
27-02-2017;02 - 03;0;0
27-02-2017;03 - 04;0;0
27-02-2017;04 - 05;0;0
27-02-2017;05 - 06;0;0
27-02-2017;06 - 07;0;0
27-02-2017;07 - 08;0;0
27-02-2017;08 - 09;0;0
27-02-2017;09 - 10;0;0
27-02-2017;10 - 11;0;0
27-02-2017;11 - 12;0;0
27-02-2017;12 - 13;0;0
27-02-2017;13 - 14;0;0
27-02-2017;14 - 15;0;0
27-02-2017;15 - 16;0;0
27-02-2017;16 - 17;0;0
27-02-2017;17 - 18;0;0
27-02-2017;18 - 19;0;0
27-02-2017;19 - 20;0;0
27-02-2017;20 - 21;0;0
27-02-2017;21 - 22;0;0
27-02-2017;22 - 23;0;0
27-02-2017;23 - 00;0;0
28-02-2017;00 - 01;0;0
28-02-2017;01 - 02;0;0
28-02-2017;02 - 03;0;0
28-02-2017;03 - 04;0;0
28-02-2017;04 - 05;0;0
28-02-2017;05 - 06;0;0
28-02-2017;06 - 07;0;0
28-02-2017;07 - 08;0;0
28-02-2017;08 - 09;0;0
28-02-2017;09 - 10;0;0
28-02-2017;10 - 11;0;0
28-02-2017;11 - 12;0;0
28-02-2017;12 - 13;0;633,2
28-02-2017;13 - 14;0;284,1
28-02-2017;14 - 15;0;107,3
28-02-2017;15 - 16;0;0
28-02-2017;16 - 17;0;186,6
28-02-2017;17 - 18;0;452,3
28-02-2017;18 - 19;0;215,6
28-02-2017;19 - 20;0;143,3
28-02-2017;20 - 21;0;87,8
28-02-2017;21 - 22;0;117,6
28-02-2017;22 - 23;0;269,5
28-02-2017;23 - 00;0;0
01-03-2017;00 - 01;0;0
01-03-2017;01 - 02;0;0
01-03-2017;02 - 03;0;0
01-03-2017;03 - 04;0;0
01-03-2017;04 - 05;0;0
01-03-2017;05 - 06;0;0
01-03-2017;06 - 07;0;0
01-03-2017;07 - 08;0;0
01-03-2017;08 - 09;0;0
01-03-2017;09 - 10;0;0
01-03-2017;10 - 11;0;0
01-03-2017;11 - 12;0;0
01-03-2017;12 - 13;0;0
01-03-2017;13 - 14;0;0
01-03-2017;14 - 15;0;0
01-03-2017;15 - 16;5,3;0
01-03-2017;16 - 17;0;0
01-03-2017;17 - 18;0;0
01-03-2017;18 - 19;0;0
01-03-2017;19 - 20;0;0
01-03-2017;20 - 21;0;0
01-03-2017;21 - 22;0;0
01-03-2017;22 - 23;0;0
01-03-2017;23 - 00;0;0
02-03-2017;00 - 01;0;0
02-03-2017;01 - 02;0;0
02-03-2017;02 - 03;0;0
02-03-2017;03 - 04;0;0
02-03-2017;04 - 05;0;0
02-03-2017;05 - 06;0;0
02-03-2017;06 - 07;0;0
02-03-2017;07 - 08;0;0
02-03-2017;08 - 09;0;0
02-03-2017;09 - 10;0;0
02-03-2017;10 - 11;0;0
02-03-2017;11 - 12;0;0
02-03-2017;12 - 13;0;5,9
02-03-2017;13 - 14;0;0
02-03-2017;14 - 15;0;0
02-03-2017;15 - 16;0;0
02-03-2017;16 - 17;0;0
02-03-2017;17 - 18;0;0
02-03-2017;18 - 19;0;0
02-03-2017;19 - 20;0;0
02-03-2017;20 - 21;0;0
02-03-2017;21 - 22;0;0
02-03-2017;22 - 23;0;0
02-03-2017;23 - 00;0;0
03-03-2017;00 - 01;0;0
03-03-2017;01 - 02;0;0
03-03-2017;02 - 03;0;0
03-03-2017;03 - 04;0;0
03-03-2017;04 - 05;0;0
03-03-2017;05 - 06;0;0
03-03-2017;06 - 07;0;0
03-03-2017;07 - 08;0;0
03-03-2017;08 - 09;0;0
03-03-2017;09 - 10;0;0
03-03-2017;10 - 11;0;0
03-03-2017;11 - 12;0;0
03-03-2017;12 - 13;0;0
03-03-2017;13 - 14;0;0
03-03-2017;14 - 15;0;0
03-03-2017;15 - 16;0;0
03-03-2017;16 - 17;0;0
03-03-2017;17 - 18;0;0
03-03-2017;18 - 19;0;0
03-03-2017;19 - 20;0;0
03-03-2017;20 - 21;0;0
03-03-2017;21 - 22;0;0
03-03-2017;22 - 23;0;0
03-03-2017;23 - 00;0;0
04-03-2017;00 - 01;0;0
04-03-2017;01 - 02;0;0
04-03-2017;02 - 03;0;0
04-03-2017;03 - 04;0;0
04-03-2017;04 - 05;0;0
04-03-2017;05 - 06;0;0
04-03-2017;06 - 07;0;0
04-03-2017;07 - 08;0;0
04-03-2017;08 - 09;0;0
04-03-2017;09 - 10;0;0
04-03-2017;10 - 11;0;0
04-03-2017;11 - 12;0;0
04-03-2017;12 - 13;0;0
04-03-2017;13 - 14;0;0
04-03-2017;14 - 15;0;0
04-03-2017;15 - 16;0;0
04-03-2017;16 - 17;0;0
04-03-2017;17 - 18;0;0
04-03-2017;18 - 19;0;0
04-03-2017;19 - 20;0;0
04-03-2017;20 - 21;0;0
04-03-2017;21 - 22;0;0
04-03-2017;22 - 23;0;0
04-03-2017;23 - 00;0;0
05-03-2017;00 - 01;0;0
05-03-2017;01 - 02;0;0
05-03-2017;02 - 03;0;0
05-03-2017;03 - 04;0;0
05-03-2017;04 - 05;0;0
05-03-2017;05 - 06;0;0
05-03-2017;06 - 07;0;0
05-03-2017;07 - 08;0;0
05-03-2017;08 - 09;0;0
05-03-2017;09 - 10;0;0
05-03-2017;10 - 11;0;0
05-03-2017;11 - 12;0;0
05-03-2017;12 - 13;0;0
05-03-2017;13 - 14;0;0
05-03-2017;14 - 15;0;0
05-03-2017;15 - 16;0;0
05-03-2017;16 - 17;0;0
05-03-2017;17 - 18;0;0
05-03-2017;18 - 19;0;0
05-03-2017;19 - 20;0;0
05-03-2017;20 - 21;0;0
05-03-2017;21 - 22;0;0
05-03-2017;22 - 23;0;0
05-03-2017;23 - 00;0;0
06-03-2017;00 - 01;0;0
06-03-2017;01 - 02;0;0
06-03-2017;02 - 03;0;0
06-03-2017;03 - 04;0;0
06-03-2017;04 - 05;0;0
06-03-2017;05 - 06;0;0
06-03-2017;06 - 07;0;0
06-03-2017;07 - 08;0;0
06-03-2017;08 - 09;0;0
06-03-2017;09 - 10;0;0
06-03-2017;10 - 11;0;281,6
06-03-2017;11 - 12;0;300,1
06-03-2017;12 - 13;0;288
06-03-2017;13 - 14;0;196
06-03-2017;14 - 15;0;208,5
06-03-2017;15 - 16;0;263,5
06-03-2017;16 - 17;0;217,7
06-03-2017;17 - 18;0;432,7
06-03-2017;18 - 19;0;431,8
06-03-2017;19 - 20;0;497,5
06-03-2017;20 - 21;0;400,5
06-03-2017;21 - 22;0;306,8
06-03-2017;22 - 23;0;306,5
06-03-2017;23 - 00;0;170,1
07-03-2017;00 - 01;0;0
07-03-2017;01 - 02;0;0
07-03-2017;02 - 03;0;0
07-03-2017;03 - 04;0;0
07-03-2017;04 - 05;0;0
07-03-2017;05 - 06;0;0
07-03-2017;06 - 07;0;0
07-03-2017;07 - 08;0;0
07-03-2017;08 - 09;0;0
07-03-2017;09 - 10;0;0
07-03-2017;10 - 11;0;0
07-03-2017;11 - 12;0,5;0
07-03-2017;12 - 13;0;0
07-03-2017;13 - 14;0;0
07-03-2017;14 - 15;0;0
07-03-2017;15 - 16;0;0
07-03-2017;16 - 17;0;0
07-03-2017;17 - 18;0;0
07-03-2017;18 - 19;0;0
07-03-2017;19 - 20;0;0
07-03-2017;20 - 21;0;0
07-03-2017;21 - 22;0;0
07-03-2017;22 - 23;0;0
07-03-2017;23 - 00;0;0
08-03-2017;00 - 01;0;0
08-03-2017;01 - 02;0;0
08-03-2017;02 - 03;0;0
08-03-2017;03 - 04;0;0
08-03-2017;04 - 05;0;0
08-03-2017;05 - 06;0;0
08-03-2017;06 - 07;0;0
