,specialregulering_dk1_pris,VolumeUp,VolumeDown,UpActive,DownActive
2019-06-09 15:00:00,-132,0.0,397.6,0,1
2019-06-09 16:00:00,-132,0.0,398.8,0,1
2019-06-09 17:00:00,-132,0.0,213.7,0,1
2019-06-09 18:00:00,-132,0.0,0.0,0,0
2019-06-09 19:00:00,-132,0.0,0.0,0,0
2019-06-09 20:00:00,-132,0.0,0.0,0,0
2019-06-09 21:00:00,-132,0.0,0.0,0,0
2019-06-09 22:00:00,-132,0.0,0.0,0,0
2019-06-09 23:00:00,-132,0.0,0.0,0,0
2019-06-10 00:00:00,-132,0.0,0.0,0,0
2019-06-10 01:00:00,-132,0.0,0.0,0,0
2019-06-10 02:00:00,-132,0.0,0.0,0,0
2019-06-10 03:00:00,-132,0.0,0.0,0,0
2019-06-10 04:00:00,-132,0.0,0.0,0,0
2019-06-10 05:00:00,-132,0.0,0.0,0,0
2019-06-10 06:00:00,-132,0.0,0.0,0,0
2019-06-10 07:00:00,-132,0.0,0.0,0,0
2019-06-10 08:00:00,-132,0.0,0.0,0,0
2019-06-10 09:00:00,-132,0.0,0.0,0,0
2019-06-10 10:00:00,-132,0.0,0.0,0,0
2019-06-10 11:00:00,-132,0.0,0.0,0,0
2019-06-10 12:00:00,-132,0.0,0.0,0,0
2019-06-10 13:00:00,-132,0.0,0.0,0,0
2019-06-10 14:00:00,-132,0.0,0.0,0,0
2019-06-10 15:00:00,-132,0.0,0.0,0,0
2019-06-10 16:00:00,-132,0.0,0.0,0,0
2019-06-10 17:00:00,-132,0.0,0.0,0,0
2019-06-10 18:00:00,-132,0.0,0.0,0,0
2019-06-10 19:00:00,-132,0.0,0.0,0,0
2019-06-10 20:00:00,-132,0.0,0.0,0,0
2019-06-10 21:00:00,-132,0.0,0.0,0,0
2019-06-10 22:00:00,-132,0.0,0.0,0,0
2019-06-10 23:00:00,-132,0.0,0.0,0,0
2019-06-11 00:00:00,-132,0.0,0.0,0,0
2019-06-11 01:00:00,-132,0.0,0.0,0,0
2019-06-11 02:00:00,-132,0.0,0.0,0,0
2019-06-11 03:00:00,-132,0.0,0.0,0,0
2019-06-11 04:00:00,-132,0.0,0.0,0,0
2019-06-11 05:00:00,-132,0.0,0.0,0,0
2019-06-11 06:00:00,-132,0.0,0.0,0,0
2019-06-11 07:00:00,-132,0.0,0.0,0,0
2019-06-11 08:00:00,-132,0.0,0.0,0,0
2019-06-11 09:00:00,-132,0.0,467.7,0,1
2019-06-11 10:00:00,-132,0.0,542.8,0,1
2019-06-11 11:00:00,-132,0.0,521.3,0,1
2019-06-11 12:00:00,-132,0.0,104.3,0,1
2019-06-11 13:00:00,-132,0.0,0.0,0,0
2019-06-11 14:00:00,-132,0.0,0.0,0,0
2019-06-11 15:00:00,-132,0.0,0.0,0,0
2019-06-11 16:00:00,-132,0.0,0.0,0,0
2019-06-11 17:00:00,-132,0.0,0.0,0,0
2019-06-11 18:00:00,-132,0.0,0.0,0,0
2019-06-11 19:00:00,-132,0.0,0.0,0,0
2019-06-11 20:00:00,-132,0.0,0.0,0,0
2019-06-11 21:00:00,-132,0.0,0.0,0,0
2019-06-11 22:00:00,-132,0.0,0.0,0,0
2019-06-11 23:00:00,-132,0.0,0.0,0,0
2019-06-12 00:00:00,-132,0.0,0.0,0,0
2019-06-12 01:00:00,-132,0.0,0.0,0,0
2019-06-12 02:00:00,-132,0.0,0.0,0,0
2019-06-12 03:00:00,-132,0.0,237.9,0,1
2019-06-12 04:00:00,-132,0.0,326.9,0,1
2019-06-12 05:00:00,-132,0.0,0.0,0,0
2019-06-12 06:00:00,-132,0.0,0.0,0,0
2019-06-12 07:00:00,-132,0.0,0.0,0,0
2019-06-12 08:00:00,-132,0.0,474.9,0,1
2019-06-12 09:00:00,-132,0.0,650.2,0,1
2019-06-12 10:00:00,-132,0.0,709.8,0,1
2019-06-12 11:00:00,-132,0.0,529.3,0,1
2019-06-12 12:00:00,-132,0.0,333.6,0,1
2019-06-12 13:00:00,-132,0.0,35.2,0,1
2019-06-12 14:00:00,-132,0.0,0.0,0,0
2019-06-12 15:00:00,-132,0.0,0.0,0,0
2019-06-12 16:00:00,-132,0.0,0.0,0,0
2019-06-12 17:00:00,-132,0.0,641.8,0,1
2019-06-12 18:00:00,-132,0.0,618.5,0,1
2019-06-12 19:00:00,-132,0.0,528.3,0,1
2019-06-12 20:00:00,-132,0.0,715.8,0,1
2019-06-12 21:00:00,-132,0.0,691.9,0,1
2019-06-12 22:00:00,-132,0.0,544.2,0,1
2019-06-12 23:00:00,-132,0.0,621.8,0,1
2019-06-13 00:00:00,-132,0.0,641.1,0,1
2019-06-13 01:00:00,-132,0.0,641.6,0,1
2019-06-13 02:00:00,-132,0.0,197.6,0,1
2019-06-13 03:00:00,-132,0.0,0.0,0,0
2019-06-13 04:00:00,-132,0.0,112.6,0,1
2019-06-13 05:00:00,-132,0.0,499.2,0,1
2019-06-13 06:00:00,-132,0.0,620.1,0,1
2019-06-13 07:00:00,-132,0.0,839.3,0,1
2019-06-13 08:00:00,-132,0.0,873.2,0,1
2019-06-13 09:00:00,-132,0.0,652.5,0,1
2019-06-13 10:00:00,-132,0.0,0.0,0,0
2019-06-13 11:00:00,-132,0.0,305.2,0,1
2019-06-13 12:00:00,-132,0.0,0.0,0,0
2019-06-13 13:00:00,-132,0.0,0.0,0,0
2019-06-13 14:00:00,-132,84.0,0.0,1,0
2019-06-13 15:00:00,-132,276.7,0.0,1,0
2019-06-13 16:00:00,-132,0.0,0.0,0,0
2019-06-13 17:00:00,-132,0.0,0.0,0,0
2019-06-13 18:00:00,-132,0.0,145.2,0,1
2019-06-13 19:00:00,-132,0.0,0.0,0,0
2019-06-13 20:00:00,-132,0.0,0.0,0,0
2019-06-13 21:00:00,-132,0.0,0.0,0,0
2019-06-13 22:00:00,-132,0.0,0.0,0,0
2019-06-13 23:00:00,-132,0.0,0.0,0,0
2019-06-14 00:00:00,-132,0.0,0.0,0,0
2019-06-14 01:00:00,-132,0.0,0.0,0,0
2019-06-14 02:00:00,-132,0.0,0.0,0,0
2019-06-14 03:00:00,-132,0.0,73.1,0,1
2019-06-14 04:00:00,-132,0.0,561.9,0,1
2019-06-14 05:00:00,-132,0.0,626.8,0,1
2019-06-14 06:00:00,-132,0.0,638.1,0,1
2019-06-14 07:00:00,-132,0.0,471.3,0,1
2019-06-14 08:00:00,-132,0.0,531.3,0,1
2019-06-14 09:00:00,-132,0.0,508.3,0,1
2019-06-14 10:00:00,-132,0.0,281.2,0,1
2019-06-14 11:00:00,-132,0.0,284.9,0,1
2019-06-14 12:00:00,-132,0.0,366.9,0,1
2019-06-14 13:00:00,-132,0.0,474.6,0,1
2019-06-14 14:00:00,-132,0.0,247.7,0,1
2019-06-14 15:00:00,-132,0.0,0.0,0,0
2019-06-14 16:00:00,-132,0.0,137.8,0,1
2019-06-14 17:00:00,-132,0.0,270.8,0,1
2019-06-14 18:00:00,-132,0.0,382.8,0,1
2019-06-14 19:00:00,-132,0.0,197.3,0,1
2019-06-14 20:00:00,-132,0.0,0.0,0,0
2019-06-14 21:00:00,-132,0.0,26.0,0,1
2019-06-14 22:00:00,-132,0.0,125.2,0,1
2019-06-14 23:00:00,-132,0.0,45.4,0,1
2019-06-15 00:00:00,-132,0.0,0.0,0,0
2019-06-15 01:00:00,-132,0.0,389.0,0,1
2019-06-15 02:00:00,-132,0.0,0.0,0,0
2019-06-15 03:00:00,-132,0.0,0.0,0,0
2019-06-15 04:00:00,-132,0.0,0.0,0,0
2019-06-15 05:00:00,-132,0.0,0.0,0,0
2019-06-15 06:00:00,-132,0.0,0.0,0,0
2019-06-15 07:00:00,-132,0.0,0.0,0,0
2019-06-15 08:00:00,-132,0.0,0.0,0,0
2019-06-15 09:00:00,-132,0.0,0.0,0,0
2019-06-15 10:00:00,-132,0.0,173.9,0,1
2019-06-15 11:00:00,-132,0.0,0.0,0,0
2019-06-15 12:00:00,-132,0.0,38.5,0,1
2019-06-15 13:00:00,-132,0.0,82.2,0,1
2019-06-15 14:00:00,-132,0.0,0.0,0,0
2019-06-15 15:00:00,-132,0.0,0.0,0,0
2019-06-15 16:00:00,-132,0.0,0.0,0,0
2019-06-15 17:00:00,-132,0.0,0.0,0,0
2019-06-15 18:00:00,-132,0.0,851.0,0,1
2019-06-15 19:00:00,-132,0.0,673.2,0,1
2019-06-15 20:00:00,-132,0.0,312.0,0,1
2019-06-15 21:00:00,-132,0.0,0.0,0,0
2019-06-15 22:00:00,-132,0.0,0.0,0,0
2019-06-15 23:00:00,-132,0.0,0.0,0,0
2019-06-16 00:00:00,-132,0.0,491.8,0,1
2019-06-16 01:00:00,-132,0.0,289.4,0,1
2019-06-16 02:00:00,-132,0.0,0.0,0,0
2019-06-16 03:00:00,-132,0.0,210.3,0,1
2019-06-16 04:00:00,-132,0.0,0.0,0,0
2019-06-16 05:00:00,-132,0.0,0.0,0,0
2019-06-16 06:00:00,-132,0.0,0.0,0,0
2019-06-16 07:00:00,-132,0.0,0.0,0,0
2019-06-16 08:00:00,-132,0.0,0.0,0,0
2019-06-16 09:00:00,-132,0.0,0.0,0,0
2019-06-16 10:00:00,-132,0.0,0.0,0,0
2019-06-16 11:00:00,-132,0.0,0.0,0,0
2019-06-16 12:00:00,-132,0.0,0.0,0,0
2019-06-16 13:00:00,-132,0.0,0.0,0,0
2019-06-16 14:00:00,-132,0.0,0.0,0,0
2019-06-16 15:00:00,-132,0.0,0.0,0,0
2019-06-16 16:00:00,-132,0.0,0.0,0,0
2019-06-16 17:00:00,-132,0.0,0.0,0,0
2019-06-16 18:00:00,-132,0.0,0.0,0,0
2019-06-16 19:00:00,-132,0.0,0.0,0,0
2019-06-16 20:00:00,-132,0.0,287.3,0,1
2019-06-16 21:00:00,-132,0.0,268.8,0,1
2019-06-16 22:00:00,-132,0.0,0.0,0,0
2019-06-16 23:00:00,-132,0.0,0.0,0,0
2019-06-17 00:00:00,-132,0.0,157.3,0,1
2019-06-17 01:00:00,-132,0.0,376.4,0,1
2019-06-17 02:00:00,-132,0.0,468.6,0,1
2019-06-17 03:00:00,-132,0.0,452.8,0,1
2019-06-17 04:00:00,-132,0.0,486.7,0,1
2019-06-17 05:00:00,-132,0.0,531.2,0,1
2019-06-17 06:00:00,-132,0.0,607.3,0,1
2019-06-17 07:00:00,-132,0.0,451.8,0,1
2019-06-17 08:00:00,-132,0.0,587.3,0,1
2019-06-17 09:00:00,-132,0.0,183.1,0,1
2019-06-17 10:00:00,-132,0.0,0.0,0,0
2019-06-17 11:00:00,-132,0.0,0.0,0,0
2019-06-17 12:00:00,-132,0.0,147.7,0,1
2019-06-17 13:00:00,-132,0.0,227.6,0,1
2019-06-17 14:00:00,-132,0.0,238.5,0,1
2019-06-17 15:00:00,-132,0.0,239.5,0,1
2019-06-17 16:00:00,-132,0.0,229.4,0,1
2019-06-17 17:00:00,-132,0.0,150.3,0,1
2019-06-17 18:00:00,-132,0.0,191.2,0,1
2019-06-17 19:00:00,-132,0.0,188.5,0,1
2019-06-17 20:00:00,-132,0.0,181.9,0,1
2019-06-17 21:00:00,-132,0.0,170.3,0,1
2019-06-17 22:00:00,-132,0.0,108.8,0,1
2019-06-17 23:00:00,-132,0.0,170.8,0,1
2019-06-18 00:00:00,-132,0.0,181.5,0,1
2019-06-18 01:00:00,-132,0.0,179.7,0,1
2019-06-18 02:00:00,-132,0.0,92.0,0,1
2019-06-18 03:00:00,-132,0.0,181.3,0,1
2019-06-18 04:00:00,-132,0.0,195.3,0,1
2019-06-18 05:00:00,-132,0.0,205.3,0,1
2019-06-18 06:00:00,-132,0.0,200.0,0,1
2019-06-18 07:00:00,-132,0.0,207.3,0,1
2019-06-18 08:00:00,-132,0.0,188.0,0,1
2019-06-18 09:00:00,-132,0.0,90.8,0,1
2019-06-18 10:00:00,-132,0.0,96.3,0,1
2019-06-18 11:00:00,-132,0.0,179.7,0,1
2019-06-18 12:00:00,-132,0.0,0.0,0,0
2019-06-18 13:00:00,-132,0.0,0.0,0,0
2019-06-18 14:00:00,-132,0.0,9.3,0,1
2019-06-18 15:00:00,-132,0.0,103.9,0,1
2019-06-18 16:00:00,-132,0.0,193.6,0,1
2019-06-18 17:00:00,-132,0.0,192.8,0,1
2019-06-18 18:00:00,-132,0.0,172.8,0,1
2019-06-18 19:00:00,-132,0.0,81.7,0,1
2019-06-18 20:00:00,-132,245.6,0.0,1,0
2019-06-18 21:00:00,-132,204.8,0.0,1,0
2019-06-18 22:00:00,-132,192.3,0.0,1,0
2019-06-18 23:00:00,-132,3.7,0.0,1,0
2019-06-19 00:00:00,-132,0.0,0.0,0,0
2019-06-19 01:00:00,-132,0.0,0.0,0,0
2019-06-19 02:00:00,-132,0.0,0.0,0,0
2019-06-19 03:00:00,-132,0.0,0.0,0,0
2019-06-19 04:00:00,-132,0.0,0.0,0,0
2019-06-19 05:00:00,-132,0.0,0.0,0,0
2019-06-19 06:00:00,-132,0.0,0.0,0,0
2019-06-19 07:00:00,-132,0.0,0.0,0,0
2019-06-19 08:00:00,-132,0.0,0.0,0,0
2019-06-19 09:00:00,-132,158.5,0.0,1,0
2019-06-19 10:00:00,-132,0.0,0.0,0,0
2019-06-19 11:00:00,-132,316.2,0.0,1,0
2019-06-19 12:00:00,-132,0.0,0.0,0,0
2019-06-19 13:00:00,-132,0.0,0.0,0,0
2019-06-19 14:00:00,-132,0.0,0.0,0,0
2019-06-19 15:00:00,-132,0.0,0.0,0,0
2019-06-19 16:00:00,-132,0.0,0.0,0,0
2019-06-19 17:00:00,-132,0.0,0.0,0,0
2019-06-19 18:00:00,-132,0.0,0.0,0,0
2019-06-19 19:00:00,-132,0.0,0.0,0,0
2019-06-19 20:00:00,-132,0.0,0.0,0,0
2019-06-19 21:00:00,-132,0.0,0.0,0,0
2019-06-19 22:00:00,-132,0.0,0.0,0,0
2019-06-19 23:00:00,-132,0.0,0.0,0,0
2019-06-20 00:00:00,-132,0.0,33.6,0,1
2019-06-20 01:00:00,-132,0.0,276.3,0,1
2019-06-20 02:00:00,-132,0.0,187.8,0,1
2019-06-20 03:00:00,-132,0.0,4.3,0,1
2019-06-20 04:00:00,-132,0.0,0.0,0,0
2019-06-20 05:00:00,-132,0.0,0.0,0,0
2019-06-20 06:00:00,-132,0.0,0.0,0,0
2019-06-20 07:00:00,-132,0.0,0.0,0,0
2019-06-20 08:00:00,-132,0.0,0.0,0,0
2019-06-20 09:00:00,-132,0.0,0.0,0,0
2019-06-20 10:00:00,-132,0.0,0.0,0,0
2019-06-20 11:00:00,-132,0.0,0.0,0,0
2019-06-20 12:00:00,-132,0.0,0.0,0,0
2019-06-20 13:00:00,-132,0.0,0.0,0,0
2019-06-20 14:00:00,-132,0.0,0.0,0,0
2019-06-20 15:00:00,-132,0.0,104.2,0,1
2019-06-20 16:00:00,-132,0.0,0.0,0,0
2019-06-20 17:00:00,-132,0.0,51.1,0,1
2019-06-20 18:00:00,-132,0.0,502.1,0,1
2019-06-20 19:00:00,-132,0.0,430.2,0,1
2019-06-20 20:00:00,-132,0.0,0.0,0,0
2019-06-20 21:00:00,-132,0.0,0.0,0,0
2019-06-20 22:00:00,-132,0.0,0.0,0,0
2019-06-20 23:00:00,-132,0.0,0.0,0,0
2019-06-21 00:00:00,-132,0.0,0.0,0,0
2019-06-21 01:00:00,-132,0.0,85.1,0,1
2019-06-21 02:00:00,-132,0.0,352.0,0,1
2019-06-21 03:00:00,-132,0.0,543.3,0,1
2019-06-21 04:00:00,-132,0.0,515.2,0,1
2019-06-21 05:00:00,-132,0.0,446.2,0,1
2019-06-21 06:00:00,-132,0.0,496.3,0,1
2019-06-21 07:00:00,-132,0.0,473.1,0,1
2019-06-21 08:00:00,-132,0.0,140.5,0,1
2019-06-21 09:00:00,-132,0.0,0.0,0,0
2019-06-21 10:00:00,-132,8.0,0.0,1,0
2019-06-21 11:00:00,-132,0.0,0.0,0,0
2019-06-21 12:00:00,-132,0.0,306.7,0,1
2019-06-21 13:00:00,-132,0.0,568.8,0,1
2019-06-21 14:00:00,-132,0.0,594.2,0,1
2019-06-21 15:00:00,-132,0.0,633.1,0,1
2019-06-21 16:00:00,-132,0.0,671.2,0,1
2019-06-21 17:00:00,-132,0.0,710.7,0,1
2019-06-21 18:00:00,-132,0.0,640.2,0,1
2019-06-21 19:00:00,-132,0.0,670.4,0,1
2019-06-21 20:00:00,-132,0.0,634.5,0,1
2019-06-21 21:00:00,-132,0.0,548.6,0,1
2019-06-21 22:00:00,-132,0.0,730.0,0,1
2019-06-21 23:00:00,-132,0.0,792.8,0,1
2019-06-22 00:00:00,-132,0.0,745.4,0,1
2019-06-22 01:00:00,-132,0.0,648.8,0,1
2019-06-22 02:00:00,-132,0.0,387.2,0,1
2019-06-22 03:00:00,-132,0.0,407.7,0,1
2019-06-22 04:00:00,-132,0.0,230.3,0,1
2019-06-22 05:00:00,-132,0.0,243.8,0,1
2019-06-22 06:00:00,-132,0.0,136.9,0,1
2019-06-22 07:00:00,-132,0.0,0.0,0,0
2019-06-22 08:00:00,-132,0.0,268.1,0,1
2019-06-22 09:00:00,-132,0.0,454.3,0,1
2019-06-22 10:00:00,-132,0.0,574.9,0,1
2019-06-22 11:00:00,-132,0.0,517.2,0,1
2019-06-22 12:00:00,-132,0.0,0.0,0,0
2019-06-22 13:00:00,-132,0.0,0.0,0,0
2019-06-22 14:00:00,-132,0.0,0.0,0,0
2019-06-22 15:00:00,-132,0.0,0.0,0,0
2019-06-22 16:00:00,-132,0.0,0.0,0,0
2019-06-22 17:00:00,-132,0.0,0.0,0,0
2019-06-22 18:00:00,-132,0.0,0.0,0,0
2019-06-22 19:00:00,-132,0.0,95.1,0,1
2019-06-22 20:00:00,-132,0.0,135.3,0,1
2019-06-22 21:00:00,-132,0.0,295.5,0,1
2019-06-22 22:00:00,-132,0.0,0.0,0,0
2019-06-22 23:00:00,-132,0.0,0.0,0,0
2019-06-23 00:00:00,-132,0.0,46.7,0,1
2019-06-23 01:00:00,-132,0.0,0.0,0,0
2019-06-23 02:00:00,-132,0.0,0.0,0,0
2019-06-23 03:00:00,-132,0.0,0.0,0,0
2019-06-23 04:00:00,-132,153.8,0.0,1,0
2019-06-23 05:00:00,-132,211.7,0.0,1,0
2019-06-23 06:00:00,-132,210.7,0.0,1,0
2019-06-23 07:00:00,-132,204.0,0.0,1,0
2019-06-23 08:00:00,-132,361.0,0.0,1,0
2019-06-23 09:00:00,-132,488.1,0.0,1,0
2019-06-23 10:00:00,-132,30.5,0.0,1,0
2019-06-23 11:00:00,-132,63.3,0.0,1,0
2019-06-23 12:00:00,-132,65.5,0.0,1,0
2019-06-23 13:00:00,-132,63.5,0.0,1,0
2019-06-23 14:00:00,-132,65.6,0.0,1,0
2019-06-23 15:00:00,-132,63.0,0.0,1,0
2019-06-23 16:00:00,-132,59.5,0.0,1,0
2019-06-23 17:00:00,-132,55.0,0.0,1,0
2019-06-23 18:00:00,-132,54.8,0.0,1,0
2019-06-23 19:00:00,-132,78.6,0.0,1,0
2019-06-23 20:00:00,-132,0.0,0.0,0,0
2019-06-23 21:00:00,-132,0.0,0.0,0,0
2019-06-23 22:00:00,-132,0.0,0.0,0,0
2019-06-23 23:00:00,-132,0.0,0.0,0,0
2019-06-24 00:00:00,-132,0.0,0.0,0,0
2019-06-24 01:00:00,-132,0.0,0.0,0,0
2019-06-24 02:00:00,-132,0.0,0.0,0,0
2019-06-24 03:00:00,-132,0.0,0.0,0,0
2019-06-24 04:00:00,-132,0.0,0.0,0,0
2019-06-24 05:00:00,-132,0.0,0.0,0,0
2019-06-24 06:00:00,-132,0.0,0.0,0,0
2019-06-24 07:00:00,-132,0.0,0.0,0,0
2019-06-24 08:00:00,-132,0.0,55.7,0,1
2019-06-24 09:00:00,-132,0.0,196.3,0,1
2019-06-24 10:00:00,-132,0.0,0.0,0,0
2019-06-24 11:00:00,-132,0.0,0.0,0,0
2019-06-24 12:00:00,-132,0.0,0.0,0,0
2019-06-24 13:00:00,-132,0.0,0.0,0,0
2019-06-24 14:00:00,-132,0.0,0.0,0,0
2019-06-24 15:00:00,-132,218.3,0.0,1,0
2019-06-24 16:00:00,-132,216.7,0.0,1,0
2019-06-24 17:00:00,-132,122.9,0.0,1,0
2019-06-24 18:00:00,-132,0.0,0.0,0,0
2019-06-24 19:00:00,-132,0.0,0.0,0,0
2019-06-24 20:00:00,-132,0.0,153.8,0,1
2019-06-24 21:00:00,-132,0.0,188.4,0,1
2019-06-24 22:00:00,-132,0.0,201.3,0,1
2019-06-24 23:00:00,-132,0.0,239.8,0,1
2019-06-25 00:00:00,-132,0.0,249.3,0,1
2019-06-25 01:00:00,-132,0.0,176.6,0,1
2019-06-25 02:00:00,-132,0.0,59.7,0,1
2019-06-25 03:00:00,-132,0.0,0.0,0,0
2019-06-25 04:00:00,-132,0.0,81.2,0,1
2019-06-25 05:00:00,-132,0.0,0.0,0,0
2019-06-25 06:00:00,-132,0.0,0.0,0,0
2019-06-25 07:00:00,-132,0.0,0.0,0,0
2019-06-25 08:00:00,-132,0.0,0.0,0,0
2019-06-25 09:00:00,-132,0.0,106.0,0,1
2019-06-25 10:00:00,-132,0.0,85.8,0,1
2019-06-25 11:00:00,-132,0.7,0.0,1,0
2019-06-25 12:00:00,-132,0.0,0.0,0,0
2019-06-25 13:00:00,-132,0.0,0.0,0,0
2019-06-25 14:00:00,-132,0.0,0.0,0,0
2019-06-25 15:00:00,-132,0.0,0.0,0,0
2019-06-25 16:00:00,-132,0.0,0.0,0,0
2019-06-25 17:00:00,-132,0.0,0.0,0,0
2019-06-25 18:00:00,-132,0.0,0.0,0,0
2019-06-25 19:00:00,-132,0.0,0.0,0,0
2019-06-25 20:00:00,-132,0.0,0.0,0,0
2019-06-25 21:00:00,-132,0.0,0.0,0,0
2019-06-25 22:00:00,-132,0.0,0.0,0,0
2019-06-25 23:00:00,-132,0.0,0.0,0,0
2019-06-26 00:00:00,-132,0.0,0.0,0,0
2019-06-26 01:00:00,-132,0.0,0.0,0,0
2019-06-26 02:00:00,-132,0.0,0.0,0,0
2019-06-26 03:00:00,-132,0.0,0.0,0,0
2019-06-26 04:00:00,-132,0.0,0.0,0,0
2019-06-26 05:00:00,-132,0.0,0.0,0,0
2019-06-26 06:00:00,-132,0.0,0.0,0,0
2019-06-26 07:00:00,-132,0.0,102.2,0,1
2019-06-26 08:00:00,-132,0.0,0.0,0,0
2019-06-26 09:00:00,-132,0.0,0.0,0,0
2019-06-26 10:00:00,-132,0.0,0.0,0,0
2019-06-26 11:00:00,-132,0.0,104.3,0,1
2019-06-26 12:00:00,-132,0.0,288.3,0,1
2019-06-26 13:00:00,-132,0.0,319.8,0,1
2019-06-26 14:00:00,-132,0.0,343.3,0,1
2019-06-26 15:00:00,-132,0.0,397.7,0,1
2019-06-26 16:00:00,-132,0.0,324.8,0,1
2019-06-26 17:00:00,-132,0.0,180.3,0,1
2019-06-26 18:00:00,-132,0.0,0.0,0,0
2019-06-26 19:00:00,-132,0.0,287.2,0,1
2019-06-26 20:00:00,-132,0.0,582.0,0,1
2019-06-26 21:00:00,-132,0.0,532.9,0,1
2019-06-26 22:00:00,-132,0.0,502.2,0,1
2019-06-26 23:00:00,-132,0.0,494.8,0,1
2019-06-27 00:00:00,-132,0.0,470.0,0,1
2019-06-27 01:00:00,-132,0.0,453.8,0,1
2019-06-27 02:00:00,-132,0.0,0.0,0,0
2019-06-27 03:00:00,-132,0.0,0.0,0,0
2019-06-27 04:00:00,-132,0.0,0.0,0,0
2019-06-27 05:00:00,-132,0.0,32.3,0,1
2019-06-27 06:00:00,-132,0.0,94.6,0,1
2019-06-27 07:00:00,-132,0.0,0.0,0,0
2019-06-27 08:00:00,-132,0.0,0.0,0,0
2019-06-27 09:00:00,-132,0.0,79.6,0,1
2019-06-27 10:00:00,-132,0.0,148.5,0,1
2019-06-27 11:00:00,-132,0.0,158.3,0,1
2019-06-27 12:00:00,-132,0.0,143.4,0,1
2019-06-27 13:00:00,-132,0.0,47.2,0,1
2019-06-27 14:00:00,-132,0.0,343.7,0,1
2019-06-27 15:00:00,-132,0.0,415.9,0,1
2019-06-27 16:00:00,-132,0.0,213.0,0,1
2019-06-27 17:00:00,-132,0.0,336.3,0,1
2019-06-27 18:00:00,-132,0.0,414.8,0,1
2019-06-27 19:00:00,-132,0.0,354.2,0,1
2019-06-27 20:00:00,-132,0.0,278.8,0,1
2019-06-27 21:00:00,-132,0.0,245.5,0,1
2019-06-27 22:00:00,-132,0.0,226.3,0,1
2019-06-27 23:00:00,-132,0.0,221.6,0,1
2019-06-28 00:00:00,-132,0.0,200.8,0,1
2019-06-28 01:00:00,-132,0.0,15.3,0,1
2019-06-28 02:00:00,-132,0.0,0.0,0,0
2019-06-28 03:00:00,-132,0.0,0.0,0,0
2019-06-28 04:00:00,-132,0.0,0.0,0,0
2019-06-28 05:00:00,-132,0.0,0.0,0,0
2019-06-28 06:00:00,-132,0.0,0.0,0,0
2019-06-28 07:00:00,-132,0.0,0.0,0,0
2019-06-28 08:00:00,-132,0.0,0.0,0,0
2019-06-28 09:00:00,-132,0.0,0.0,0,0
2019-06-28 10:00:00,-132,0.0,0.0,0,0
2019-06-28 11:00:00,-132,33.3,0.0,1,0
2019-06-28 12:00:00,-132,0.0,0.0,0,0
2019-06-28 13:00:00,-132,0.0,259.3,0,1
2019-06-28 14:00:00,-132,0.0,301.8,0,1
2019-06-28 15:00:00,-132,0.0,249.7,0,1
2019-06-28 16:00:00,-132,0.0,297.9,0,1
2019-06-28 17:00:00,-132,0.0,230.0,0,1
2019-06-28 18:00:00,-132,0.0,59.8,0,1
2019-06-28 19:00:00,-132,0.0,147.7,0,1
2019-06-28 20:00:00,-132,0.0,276.1,0,1
2019-06-28 21:00:00,-132,0.0,505.3,0,1
2019-06-28 22:00:00,-132,0.0,521.7,0,1
2019-06-28 23:00:00,-132,0.0,304.3,0,1
2019-06-29 00:00:00,-132,0.0,511.5,0,1
2019-06-29 01:00:00,-132,0.0,708.3,0,1
2019-06-29 02:00:00,-132,0.0,292.0,0,1
2019-06-29 03:00:00,-132,0.0,359.8,0,1
2019-06-29 04:00:00,-132,0.0,486.8,0,1
2019-06-29 05:00:00,-132,0.0,395.7,0,1
2019-06-29 06:00:00,-132,0.0,478.5,0,1
2019-06-29 07:00:00,-132,0.0,504.2,0,1
2019-06-29 08:00:00,-132,0.0,230.0,0,1
2019-06-29 09:00:00,-132,0.0,320.6,0,1
2019-06-29 10:00:00,-132,0.0,303.7,0,1
2019-06-29 11:00:00,-132,0.0,0.0,0,0
2019-06-29 12:00:00,-132,0.0,605.4,0,1
2019-06-29 13:00:00,-132,0.0,464.8,0,1
2019-06-29 14:00:00,-132,0.0,474.7,0,1
2019-06-29 15:00:00,-132,0.0,754.7,0,1
2019-06-29 16:00:00,-132,0.0,747.8,0,1
2019-06-29 17:00:00,-132,0.0,714.2,0,1
2019-06-29 18:00:00,-132,0.0,724.2,0,1
2019-06-29 19:00:00,-132,0.0,657.8,0,1
2019-06-29 20:00:00,-132,0.0,636.3,0,1
2019-06-29 21:00:00,-132,0.0,511.6,0,1
2019-06-29 22:00:00,-132,0.0,308.0,0,1
2019-06-29 23:00:00,-132,0.0,366.2,0,1
2019-06-30 00:00:00,-132,0.0,336.8,0,1
2019-06-30 01:00:00,-132,0.0,423.3,0,1
2019-06-30 02:00:00,-132,0.0,0.0,0,0
2019-06-30 03:00:00,-132,0.0,0.0,0,0
2019-06-30 04:00:00,-132,0.0,0.0,0,0
2019-06-30 05:00:00,-132,0.0,0.0,0,0
2019-06-30 06:00:00,-132,0.0,0.0,0,0
2019-06-30 07:00:00,-132,311.5,0.0,1,0
2019-06-30 08:00:00,-132,351.8,0.0,1,0
